#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
EqCall_SP5,false,DiscountCurve/USD/2/2Y,0.000100,,0.000000,EUR,179760.02,-36.00,0.01
EqCall_SP5,false,EquitySpot/SP5/0/spot,21.475600,,0.000000,EUR,179760.02,7600.70,156.30
EqFwd_SP5,false,DiscountCurve/USD/2/2Y,0.000100,,0.000000,EUR,38240.13,-7.66,0.00
EqFwd_SP5,false,EquitySpot/SP5/0/spot,21.475600,,0.000000,EUR,38240.13,-13932.00,0.00
EqPut_SP5,false,DiscountCurve/USD/2/2Y,0.000100,,0.000000,EUR,-218000.15,43.66,-0.01
EqPut_SP5,false,EquitySpot/SP5/0/spot,21.475600,,0.000000,EUR,-218000.15,6331.30,-156.30
EquitySwap_1,false,DiscountCurve/USD/0/6M,0.000000,,0.000000,EUR,22135599.45,-86.28,0.00
EquitySwap_1,false,DiscountCurve/USD/1/1Y,0.000100,,0.000000,EUR,22135599.45,-157.98,0.01
EquitySwap_1,false,DiscountCurve/USD/2/2Y,0.000100,,0.000000,EUR,22135599.45,-435.96,0.06
EquitySwap_1,false,DiscountCurve/USD/3/3Y,0.000100,,0.000000,EUR,22135599.45,-1064.66,0.23
EquitySwap_1,false,DiscountCurve/USD/4/5Y,0.000100,,0.000000,EUR,22135599.45,-1979.45,0.65
EquitySwap_1,false,DiscountCurve/USD/5/7Y,0.000000,,0.000000,EUR,22135599.45,-3508.90,1.65
EquitySwap_1,false,DiscountCurve/USD/6/10Y,0.000100,,0.000000,EUR,22135599.45,-3128.55,2.16
EquitySwap_1,false,IndexCurve/USD-LIBOR-3M/0/6M,0.000000,,0.000000,EUR,22135599.45,-2155.29,0.17
EquitySwap_1,false,IndexCurve/USD-LIBOR-3M/1/1Y,0.000100,,0.000000,EUR,22135599.45,100.40,0.66
EquitySwap_1,false,IndexCurve/USD-LIBOR-3M/2/2Y,0.000100,,0.000000,EUR,22135599.45,288.33,1.72
EquitySwap_1,false,IndexCurve/USD-LIBOR-3M/3/3Y,0.000100,,0.000000,EUR,22135599.45,814.42,2.96
EquitySwap_1,false,IndexCurve/USD-LIBOR-3M/4/5Y,0.000100,,0.000000,EUR,22135599.45,1781.80,5.17
EquitySwap_1,false,IndexCurve/USD-LIBOR-3M/5/7Y,0.000000,,0.000000,EUR,22135599.45,3481.09,7.88
EquitySwap_1,false,IndexCurve/USD-LIBOR-3M/6/10Y,0.000100,,0.000000,EUR,22135599.45,74272.45,6.18
EquitySwap_1,false,EquitySpot/SP5/0/spot,21.475600,,0.000000,EUR,22135599.45,-793213.69,0.00
EquitySwap_2,false,DiscountCurve/USD/0/6M,0.000000,,0.000000,EUR,7745009.22,-60.29,0.00
EquitySwap_2,false,DiscountCurve/USD/1/1Y,0.000100,,0.000000,EUR,7745009.22,-46.82,0.00
EquitySwap_2,false,DiscountCurve/USD/2/2Y,0.000100,,0.000000,EUR,7745009.22,-129.86,0.02
EquitySwap_2,false,DiscountCurve/USD/3/3Y,0.000100,,0.000000,EUR,7745009.22,-316.83,0.07
EquitySwap_2,false,DiscountCurve/USD/4/5Y,0.000100,,0.000000,EUR,7745009.22,-582.91,0.19
EquitySwap_2,false,DiscountCurve/USD/5/7Y,0.000000,,0.000000,EUR,7745009.22,-982.45,0.46
EquitySwap_2,false,DiscountCurve/USD/6/10Y,0.000100,,0.000000,EUR,7745009.22,-799.69,0.54
EquitySwap_2,false,IndexCurve/USD-LIBOR-3M/0/6M,0.000000,,0.000000,EUR,7745009.22,-2155.29,0.17
EquitySwap_2,false,IndexCurve/USD-LIBOR-3M/1/1Y,0.000100,,0.000000,EUR,7745009.22,100.40,0.66
EquitySwap_2,false,IndexCurve/USD-LIBOR-3M/2/2Y,0.000100,,0.000000,EUR,7745009.22,288.33,1.72
EquitySwap_2,false,IndexCurve/USD-LIBOR-3M/3/3Y,0.000100,,0.000000,EUR,7745009.22,814.42,2.96
EquitySwap_2,false,IndexCurve/USD-LIBOR-3M/4/5Y,0.000100,,0.000000,EUR,7745009.22,1781.80,5.17
EquitySwap_2,false,IndexCurve/USD-LIBOR-3M/5/7Y,0.000000,,0.000000,EUR,7745009.22,3481.09,7.88
EquitySwap_2,false,IndexCurve/USD-LIBOR-3M/6/10Y,0.000100,,0.000000,EUR,7745009.22,74272.45,6.18
EquitySwap_2,false,EquitySpot/SP5/0/spot,21.475600,,0.000000,EUR,7745009.22,-937119.59,0.00
