#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,Notional,NotionalCurrency,Notional(Base),NettingSet,CounterParty
Swaption_1_49,Swaption,2066-03-01,50.066015,627810.291311,EUR,627810.291311,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_2_48,Swaption,2066-03-01,50.066015,844892.584237,EUR,844892.584237,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_3_47,Swaption,2066-03-01,50.066015,996124.626630,EUR,996124.626630,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_4_46,Swaption,2066-03-01,50.066015,1110350.472252,EUR,1110350.472252,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_5_45,Swaption,2066-03-01,50.066015,1198447.074622,EUR,1198447.074622,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_6_44,Swaption,2066-03-01,50.066015,1267687.353862,EUR,1267687.353862,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_7_43,Swaption,2066-03-01,50.066015,1321971.289183,EUR,1321971.289183,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_8_42,Swaption,2066-03-01,50.066015,1364407.930899,EUR,1364407.930899,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_9_41,Swaption,2066-03-01,50.066015,1395858.410026,EUR,1395858.410026,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_10_40,Swaption,2066-03-01,50.066015,1418961.484055,EUR,1418961.484055,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_11_39,Swaption,2066-03-01,50.066015,1434541.067738,EUR,1434541.067738,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_12_38,Swaption,2066-03-01,50.066015,1443670.110970,EUR,1443670.110970,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_13_37,Swaption,2066-03-01,50.066015,1446483.123922,EUR,1446483.123922,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_14_36,Swaption,2066-03-01,50.066015,1444050.386298,EUR,1444050.386298,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_15_35,Swaption,2066-03-01,50.066015,1436605.418411,EUR,1436605.418411,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_16_34,Swaption,2066-03-01,50.066015,1425871.497169,EUR,1425871.497169,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_17_33,Swaption,2066-03-01,50.066015,1410697.550144,EUR,1410697.550144,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_18_32,Swaption,2066-03-01,50.066015,1392056.176971,EUR,1392056.176971,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_19_31,Swaption,2066-03-01,50.066015,1370262.705257,EUR,1370262.705257,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_20_30,Swaption,2066-03-01,50.066015,1345519.181320,EUR,1345519.181320,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_30_20,Swaption,2066-03-01,50.066015,986522.698921,EUR,986522.698921,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_40_10,Swaption,2066-03-01,50.066015,513337.267020,EUR,513337.267020,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_45_5,Swaption,2066-03-01,50.066015,258744.339939,EUR,258744.339939,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
Swaption_49_1,Swaption,2066-03-01,50.066015,51755.601861,EUR,51755.601861,EUR,10000000.00,EUR,10000000.00,CPTY_A,CPTY_A
