#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility
CMS_Cap,CapFloor,1,0,2016-09-01,InterestProjected,0.0000,EUR,0.0000000000,0.5111111111,2016-03-01,2016-09-01,0.0000,2016-02-26,0.0199968184,10000000.0000,0.9885471576,0.0000000000,1.0000000000,0.0000000000,EUR,#N/A,0.040000,#N/A,0.005000
CMS_Cap,CapFloor,2,0,2017-03-01,InterestProjected,0.0002,EUR,0.0000000000,0.5027777778,2016-09-01,2017-03-01,0.0000,2016-08-30,0.0199895483,10000000.0000,0.9789669132,0.0002220143,1.0000000000,0.0002220143,EUR,#N/A,0.040000,#N/A,0.005000
CMS_Cap,CapFloor,3,0,2017-09-01,InterestProjected,0.4032,EUR,0.0000000789,0.5111111111,2017-03-01,2017-09-01,0.0000,2017-02-27,0.0199930663,10000000.0000,0.9693230406,0.3908742774,1.0000000000,0.3908742774,EUR,#N/A,0.040000,#N/A,0.005000
CMS_Cap,CapFloor,4,0,2018-03-01,InterestProjected,7.7455,EUR,0.0000015405,0.5027777778,2017-09-01,2018-03-01,0.0000,2017-08-30,0.0199964595,10000000.0000,0.9599205138,7.4350351582,1.0000000000,7.4350351582,EUR,#N/A,0.040000,#N/A,0.005000
CMS_Cap,CapFloor,5,0,2018-09-03,InterestProjected,39.1967,EUR,0.0000075865,0.5166666667,2018-03-01,2018-09-03,0.0000,2018-02-27,0.0200010307,10000000.0000,0.9502829275,37.2480005981,1.0000000000,37.2480005981,EUR,#N/A,0.040000,#N/A,0.005000
CMS_Cap,CapFloor,6,0,2019-03-01,InterestProjected,107.3220,EUR,0.0000215843,0.4972222222,2018-09-03,2019-03-01,0.0000,2018-08-30,0.0200007485,10000000.0000,0.9410994540,101.0006502765,1.0000000000,101.0006502765,EUR,#N/A,0.040000,#N/A,0.005000
CMS_Cap,CapFloor,7,0,2019-09-02,InterestProjected,230.0510,EUR,0.0000447667,0.5138888889,2019-03-01,2019-09-02,0.0000,2019-02-27,0.0200007665,10000000.0000,0.9317016706,214.3389190429,1.0000000000,214.3389190429,EUR,#N/A,0.040000,#N/A,0.005000
CMS_Cap,CapFloor,8,0,2020-03-02,InterestProjected,395.2576,EUR,0.0000781828,0.5055555556,2019-09-02,2020-03-02,0.0000,2019-08-29,0.0200004884,10000000.0000,0.9225507578,364.6452323283,1.0000000000,364.6452323283,EUR,#N/A,0.040000,#N/A,0.005000
CMS_Cap,CapFloor,9,0,2020-09-01,InterestProjected,615.0637,EUR,0.0001209961,0.5083333333,2020-03-02,2020-09-01,0.0000,2020-02-27,0.0199981773,10000000.0000,0.9134622708,561.8374583294,1.0000000000,561.8374583294,EUR,#N/A,0.040000,#N/A,0.005000
CMS_Cap,CapFloor,10,0,2021-03-01,InterestProjected,870.8095,EUR,0.0001731997,0.5027777778,2020-09-01,2021-03-01,0.0000,2020-08-28,0.0199991357,10000000.0000,0.9045584745,787.6981452215,1.0000000000,787.6981452215,EUR,#N/A,0.040000,#N/A,0.005000
