#TradeId,ScenarioLabel,Type,CashflowNo,LegNo,PayDate,FlowType,Amount_Base,Amount_Scen,Amount_Diff,Currency,Coupon_Base,Coupon_Scen,Coupon_Diff,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount_Base,AccruedAmount_Scen,AccruedAmount_Diff,fixingDate,fixingValue_Base,fixingValue_Scen,fixingValue_Diff,Notional_Base,Notional_Scen,Notional_Diff,DiscountFactor_Base,DiscountFactor_Scen,PresentValue_Base,PresentValue_Scen,PresentValue_Diff,FXRate(Local-Base)_Base,FXRate(Local-Base)_Scen,PresentValue(Base)_Base,PresentValue(Base)_Scen,PresentValue(Base)_Diff,BaseCurrency,FloorStrike,CapStrike,FloorVolatility_Base,FloorVolatility_Scen,CapVolatility_Base,CapVolatility_Scen,EffectiveFloorVolatility_Base,EffectiveFloorVolatility_Scen,EffectiveCapVolatility_Base,EffectiveCapVolatility_Scen
CAP_EUR,BASE,CapFloor,11,0,2021-08-09,InterestProjected,-373.913505,-373.913505,0.000000,EUR,0.0007436954,0.0007436954,0.0000000000,0.5027777778,2021-02-09,2021-08-09,0.0000,0.0000,0.0000,2021-02-05,0.0090077747,0.0090077747,0.0000000000,-1000000.0000,-1000000.0000,0.0000,1.0065298161,1.0065298161,-376.3550914430,-376.3550914430,0.0000000000,1.0000000000,1.0000000000,-376.3550914430,-376.3550914430,0.0000000000,EUR,#N/A,0.040000,#N/A,#N/A,0.009687,0.009687,#N/A,#N/A,#N/A,#N/A
CAP_EUR,BASE,CapFloor,12,0,2022-02-09,InterestProjected,-415.162380,-415.162380,0.000000,EUR,0.0008122742,0.0008122742,0.0000000000,0.5111111111,2021-08-09,2022-02-09,0.0000,0.0000,0.0000,2021-08-05,0.0090081123,0.0090081123,0.0000000000,-1000000.0000,-1000000.0000,0.0000,1.0040782296,1.0040782296,-416.8555070528,-416.8555070528,0.0000000000,1.0000000000,1.0000000000,-416.8555070528,-416.8555070528,0.0000000000,EUR,#N/A,0.040000,#N/A,#N/A,0.009440,0.009440,#N/A,#N/A,#N/A,#N/A
CAP_EUR,BASE,CapFloor,13,0,2022-08-09,InterestProjected,-428.393939,-428.393939,0.000000,EUR,0.0008520542,0.0008520542,0.0000000000,0.5027777778,2022-02-09,2022-08-09,0.0000,0.0000,0.0000,2022-02-07,0.0090077747,0.0090077747,0.0000000000,-1000000.0000,-1000000.0000,0.0000,1.0002662173,1.0002662173,-428.5079853153,-428.5079853153,0.0000000000,1.0000000000,1.0000000000,-428.5079853153,-428.5079853153,0.0000000000,EUR,#N/A,0.040000,#N/A,#N/A,0.009138,0.009138,#N/A,#N/A,#N/A,#N/A
CAP_EUR,BASE,CapFloor,14,0,2023-02-09,InterestProjected,-442.868562,-442.868562,0.000000,EUR,0.0008664820,0.0008664820,0.0000000000,0.5111111111,2022-08-09,2023-02-09,0.0000,0.0000,0.0000,2022-08-05,0.0090081123,0.0090081123,0.0000000000,-1000000.0000,-1000000.0000,0.0000,0.9963979508,0.9963979508,-441.2733279088,-441.2733279088,0.0000000000,1.0000000000,1.0000000000,-441.2733279088,-441.2733279088,0.0000000000,EUR,#N/A,0.040000,#N/A,#N/A,0.008823,0.008823,#N/A,#N/A,#N/A,#N/A
CAP_EUR,BASE,CapFloor,15,0,2023-08-09,InterestProjected,-805.871615,-805.871615,0.000000,EUR,0.0016028386,0.0016028386,0.0000000000,0.5027777778,2023-02-09,2023-08-09,0.0000,0.0000,0.0000,2023-02-07,0.0145392227,0.0145392227,0.0000000000,-1000000.0000,-1000000.0000,0.0000,0.9914452455,0.9914452455,-798.9775811030,-798.9775811030,0.0000000000,1.0000000000,1.0000000000,-798.9775811030,-798.9775811030,0.0000000000,EUR,#N/A,0.040000,#N/A,#N/A,0.008767,0.008767,#N/A,#N/A,#N/A,#N/A
CAP_EUR,BASE,CapFloor,16,0,2024-02-09,InterestProjected,-826.592769,-826.592769,0.000000,EUR,0.0016172467,0.0016172467,0.0000000000,0.5111111111,2023-08-09,2024-02-09,0.0000,0.0000,0.0000,2023-08-07,0.0145401014,0.0145401014,0.0000000000,-1000000.0000,-1000000.0000,0.0000,0.9864291577,0.9864291577,-815.3752088903,-815.3752088903,0.0000000000,1.0000000000,1.0000000000,-815.3752088903,-815.3752088903,0.0000000000,EUR,#N/A,0.040000,#N/A,#N/A,0.008496,0.008496,#N/A,#N/A,#N/A,#N/A
CAP_EUR,BASE,CapFloor,17,0,2024-08-09,InterestProjected,-797.240679,-797.240679,0.000000,EUR,0.0015769596,0.0015769596,0.0000000000,0.5055555556,2024-02-09,2024-08-09,0.0000,0.0000,0.0000,2024-02-07,0.0145395156,0.0145395156,0.0000000000,-1000000.0000,-1000000.0000,0.0000,0.9805048413,0.9805048413,-781.6983457799,-781.6983457799,0.0000000000,1.0000000000,1.0000000000,-781.6983457799,-781.6983457799,0.0000000000,EUR,#N/A,0.040000,#N/A,#N/A,0.008159,0.008159,#N/A,#N/A,#N/A,#N/A
CAP_EUR,BASE,CapFloor,18,0,2025-02-10,InterestProjected,-787.731445,-787.731445,0.000000,EUR,0.0015328828,0.0015328828,0.0000000000,0.5138888889,2024-08-09,2025-02-10,0.0000,0.0000,0.0000,2024-08-07,0.0145403943,0.0145403943,0.0000000000,-1000000.0000,-1000000.0000,0.0000,0.9745026196,0.9745026196,-767.6463567380,-767.6463567380,0.0000000000,1.0000000000,1.0000000000,-767.6463567380,-767.6463567380,0.0000000000,EUR,#N/A,0.040000,#N/A,#N/A,0.007847,0.007847,#N/A,#N/A,#N/A,#N/A
CAP_EUR,BASE,CapFloor,19,0,2025-08-11,InterestProjected,-759.896008,-759.896008,0.000000,EUR,0.0015030910,0.0015030910,0.0000000000,0.5055555556,2025-02-10,2025-08-11,0.0000,0.0000,0.0000,2025-02-06,0.0145395156,0.0145395156,0.0000000000,-1000000.0000,-1000000.0000,0.0000,0.9676008886,0.9676008886,-735.2760524063,-735.2760524063,0.0000000000,1.0000000000,1.0000000000,-735.2760524063,-735.2760524063,0.0000000000,EUR,#N/A,0.040000,#N/A,#N/A,0.007579,0.007579,#N/A,#N/A,#N/A,#N/A
CAP_EUR,BASE,CapFloor,20,0,2026-02-09,InterestProjected,-758.352991,-758.352991,0.000000,EUR,0.0015000389,0.0015000389,0.0000000000,0.5055555556,2025-08-11,2026-02-09,0.0000,0.0000,0.0000,2025-08-07,0.0145395156,0.0145395156,0.0000000000,-1000000.0000,-1000000.0000,0.0000,0.9607423757,0.9607423757,-728.5818545857,-728.5818545857,0.0000000000,1.0000000000,1.0000000000,-728.5818545857,-728.5818545857,0.0000000000,EUR,#N/A,0.040000,#N/A,#N/A,0.007373,0.007373,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,1,0,2016-08-09,Interest,0.000000,0.000000,0.000000,EUR,0.0000000000,0.0000000000,0.0000000000,0.5055555556,2016-02-09,2016-08-09,0.0000,0.0000,0.0000,2016-02-05,0.0002460000,0.0101348743,0.0098888743,-1000000.0000,-1000000.0000,0.0000,1.0013181466,0.9963079700,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,EUR,#N/A,0.040000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,2,0,2017-02-09,InterestProjected,-0.000711,-0.501529,-0.500817,EUR,0.0000000014,0.0000009813,0.0000009799,0.5111111111,2016-08-09,2017-02-09,0.0000,0.0000,0.0000,2016-08-05,-0.0006924017,0.0091920147,0.0098844164,-1000000.0000,-1000000.0000,0.0000,1.0032090583,0.9930909122,-0.0007135687,-0.4980636152,-0.4973500465,1.0000000000,1.0000000000,-0.0007135687,-0.4980636152,-0.4973500465,EUR,#N/A,0.040000,#N/A,#N/A,0.012037,0.013037,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,3,0,2017-08-09,InterestProjected,-0.413005,-16.930406,-16.517400,EUR,0.0000008214,0.0000336737,0.0000328523,0.5027777778,2017-02-09,2017-08-09,0.0000,0.0000,0.0000,2017-02-07,-0.0006924037,0.0091916632,0.0098840670,-1000000.0000,-1000000.0000,0.0000,1.0050871675,0.9900284302,-0.4151063083,-16.7615828664,-16.3464765581,1.0000000000,1.0000000000,-0.4151063083,-16.7615828664,-16.3464765581,EUR,#N/A,0.040000,#N/A,#N/A,0.011728,0.012728,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,4,0,2018-02-09,InterestProjected,-3.467838,-59.176453,-55.708615,EUR,0.0000067849,0.0001157800,0.0001089951,0.5111111111,2017-08-09,2018-02-09,0.0000,0.0000,0.0000,2017-08-07,-0.0006924017,0.0091920147,0.0098844164,-1000000.0000,-1000000.0000,0.0000,1.0070846601,0.9870078319,-3.4924068179,-58.4076228201,-54.9152160022,1.0000000000,1.0000000000,-3.4924068179,-58.4076228201,-54.9152160022,EUR,#N/A,0.040000,#N/A,#N/A,0.011325,0.012325,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,5,0,2018-08-09,InterestProjected,-11.998340,-129.085154,-117.086814,EUR,0.0000238641,0.0002567440,0.0002328799,0.5027777778,2018-02-09,2018-08-09,0.0000,0.0000,0.0000,2018-02-07,0.0004519379,0.0103416937,0.0098897557,-1000000.0000,-1000000.0000,0.0000,1.0082904403,0.9833013669,-12.0978119522,-126.9296085848,-114.8317966326,1.0000000000,1.0000000000,-12.0978119522,-126.9296085848,-114.8317966326,EUR,#N/A,0.040000,#N/A,#N/A,0.010815,0.011815,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,6,0,2019-02-11,InterestProjected,-22.613371,-193.703638,-171.090267,EUR,0.0000437678,0.0003749103,0.0003311425,0.5166666667,2018-08-09,2019-02-11,0.0000,0.0000,0.0000,2018-08-07,0.0004519394,0.0103424351,0.0098904958,-1000000.0000,-1000000.0000,0.0000,1.0095146791,0.9796382512,-22.8285298479,-189.7594933146,-166.9309634667,1.0000000000,1.0000000000,-22.8285298479,-189.7594933146,-166.9309634667,EUR,#N/A,0.040000,#N/A,#N/A,0.010383,0.011383,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,7,0,2019-08-09,InterestProjected,-64.654956,-378.703797,-314.048841,EUR,0.0001300323,0.0007616389,0.0006316066,0.4972222222,2019-02-11,2019-08-09,0.0000,0.0000,0.0000,2019-02-07,0.0029499562,0.0128516966,0.0099017404,-1000000.0000,-1000000.0000,0.0000,1.0098382207,0.9795368949,-65.2910452471,-370.9543409991,-305.6632957520,1.0000000000,1.0000000000,-65.2910452471,-370.9543409991,-305.6632957520,EUR,#N/A,0.040000,#N/A,#N/A,0.010372,0.011372,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,8,0,2020-02-10,InterestProjected,-106.385375,-520.539931,-414.154556,EUR,0.0002070202,0.0010129426,0.0008059224,0.5138888889,2019-08-09,2020-02-10,0.0000,0.0000,0.0000,2019-08-07,0.0029500287,0.0128530702,0.0099030414,-1000000.0000,-1000000.0000,0.0000,1.0101677464,0.9791825577,-107.4670744114,-509.7036209713,-402.2365465599,1.0000000000,1.0000000000,-107.4670744114,-509.7036209713,-402.2365465599,EUR,#N/A,0.040000,#N/A,#N/A,0.010347,0.011347,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,9,0,2020-08-10,InterestProjected,-174.788653,-731.460683,-556.672030,EUR,0.0003457358,0.0014468453,0.0011011095,0.5055555556,2020-02-10,2020-08-10,0.0000,0.0000,0.0000,2020-02-06,0.0050119623,0.0149246604,0.0099126982,-1000000.0000,-1000000.0000,0.0000,1.0095566025,0.9693093237,-176.4590389041,-709.0116598465,-532.5526209425,1.0000000000,1.0000000000,-176.4590389041,-709.0116598465,-532.5526209425,EUR,#N/A,0.040000,#N/A,#N/A,0.010117,0.011117,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,10,0,2021-02-09,InterestProjected,-201.551041,-808.327568,-606.776527,EUR,0.0003964939,0.0015901526,0.0011936587,0.5083333333,2020-08-10,2021-02-09,0.0000,0.0000,0.0000,2020-08-06,0.0050119971,0.0149249690,0.0099129719,-1000000.0000,-1000000.0000,0.0000,1.0089372825,0.9595730796,-203.3523592982,-775.6493735284,-572.2970142302,1.0000000000,1.0000000000,-203.3523592982,-775.6493735284,-572.2970142302,EUR,#N/A,0.040000,#N/A,#N/A,0.009797,0.010797,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,11,0,2021-08-09,InterestProjected,-373.913505,-1250.478941,-876.565436,EUR,0.0007436954,0.0024871404,0.0017434451,0.5027777778,2021-02-09,2021-08-09,0.0000,0.0000,0.0000,2021-02-05,0.0090077747,0.0189400634,0.0099322887,-1000000.0000,-1000000.0000,0.0000,1.0065298161,0.9525480773,-376.3550914430,-1191.1413105217,-814.7862190787,1.0000000000,1.0000000000,-376.3550914430,-1191.1413105217,-814.7862190787,EUR,#N/A,0.040000,#N/A,#N/A,0.009687,0.010687,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,12,0,2022-02-09,InterestProjected,-415.162380,-1351.723295,-936.560915,EUR,0.0008122742,0.0026446760,0.0018324018,0.5111111111,2021-08-09,2022-02-09,0.0000,0.0000,0.0000,2021-08-05,0.0090081123,0.0189415535,0.0099334411,-1000000.0000,-1000000.0000,0.0000,1.0040782296,0.9454498364,-416.8555070528,-1277.9865680083,-861.1310609555,1.0000000000,1.0000000000,-416.8555070528,-1277.9865680083,-861.1310609555,EUR,#N/A,0.040000,#N/A,#N/A,0.009440,0.010440,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,13,0,2022-08-09,InterestProjected,-428.393939,-1380.946537,-952.552597,EUR,0.0008520542,0.0027466340,0.0018945798,0.5027777778,2022-02-09,2022-08-09,0.0000,0.0000,0.0000,2022-02-07,0.0090077747,0.0189400634,0.0099322887,-1000000.0000,-1000000.0000,0.0000,1.0002662173,0.9372013745,-428.5079853153,-1294.2249924752,-865.7170071599,1.0000000000,1.0000000000,-428.5079853153,-1294.2249924752,-865.7170071599,EUR,#N/A,0.040000,#N/A,#N/A,0.009138,0.010138,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,14,0,2023-02-09,InterestProjected,-442.868562,-1431.354762,-988.486200,EUR,0.0008664820,0.0028004767,0.0019339947,0.5111111111,2022-08-09,2023-02-09,0.0000,0.0000,0.0000,2022-08-05,0.0090081123,0.0189415535,0.0099334411,-1000000.0000,-1000000.0000,0.0000,0.9963979508,0.9288825859,-441.2733279088,-1329.5605129781,-888.2871850692,1.0000000000,1.0000000000,-441.2733279088,-1329.5605129781,-888.2871850692,EUR,#N/A,0.040000,#N/A,#N/A,0.008823,0.009823,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,15,0,2023-08-09,InterestProjected,-805.871615,-2195.242827,-1389.371212,EUR,0.0016028386,0.0043662288,0.0027633903,0.5027777778,2023-02-09,2023-08-09,0.0000,0.0000,0.0000,2023-02-07,0.0145392227,0.0244990094,0.0099597867,-1000000.0000,-1000000.0000,0.0000,0.9914452455,0.9196934747,-798.9775811030,-2018.9505036745,-1219.9729225714,1.0000000000,1.0000000000,-798.9775811030,-2018.9505036745,-1219.9729225714,EUR,#N/A,0.040000,#N/A,#N/A,0.008767,0.009767,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,16,0,2024-02-09,InterestProjected,-826.592769,-2258.806303,-1432.213534,EUR,0.0016172467,0.0044194036,0.0028021569,0.5111111111,2023-08-09,2024-02-09,0.0000,0.0000,0.0000,2023-08-07,0.0145401014,0.0245015002,0.0099613988,-1000000.0000,-1000000.0000,0.0000,0.9864291577,0.9104392065,-815.3752088903,-2056.5058182114,-1241.1306093211,1.0000000000,1.0000000000,-815.3752088903,-2056.5058182114,-1241.1306093211,EUR,#N/A,0.040000,#N/A,#N/A,0.008496,0.009496,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,17,0,2024-08-09,InterestProjected,-797.240679,-2218.211822,-1420.971142,EUR,0.0015769596,0.0043876717,0.0028107121,0.5055555556,2024-02-09,2024-08-09,0.0000,0.0000,0.0000,2024-02-07,0.0145395156,0.0244998397,0.0099603241,-1000000.0000,-1000000.0000,0.0000,0.9805048413,0.9004700442,-781.6983457799,-1997.4332970768,-1215.7349512969,1.0000000000,1.0000000000,-781.6983457799,-1997.4332970768,-1215.7349512969,EUR,#N/A,0.040000,#N/A,#N/A,0.008159,0.009159,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,18,0,2025-02-10,InterestProjected,-787.731445,-2234.951613,-1447.220168,EUR,0.0015328828,0.0043490950,0.0028162122,0.5138888889,2024-08-09,2025-02-10,0.0000,0.0000,0.0000,2024-08-07,0.0145403943,0.0245023306,0.0099619363,-1000000.0000,-1000000.0000,0.0000,0.9745026196,0.8904331494,-767.6463567380,-1990.0750036473,-1222.4286469093,1.0000000000,1.0000000000,-767.6463567380,-1990.0750036473,-1222.4286469093,EUR,#N/A,0.040000,#N/A,#N/A,0.007847,0.008847,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,19,0,2025-08-11,InterestProjected,-759.896008,-2189.290554,-1429.394546,EUR,0.0015030910,0.0043304648,0.0028273738,0.5055555556,2025-02-10,2025-08-11,0.0000,0.0000,0.0000,2025-02-06,0.0145395156,0.0244998397,0.0099603241,-1000000.0000,-1000000.0000,0.0000,0.9676008886,0.8797292746,-735.2760524063,-1925.9829905745,-1190.7069381682,1.0000000000,1.0000000000,-735.2760524063,-1925.9829905745,-1190.7069381682,EUR,#N/A,0.040000,#N/A,#N/A,0.007579,0.008579,#N/A,#N/A,#N/A,#N/A
CAP_EUR,parallel_rates,CapFloor,20,0,2026-02-09,InterestProjected,-758.352991,-2200.674627,-1442.321636,EUR,0.0015000389,0.0043529828,0.0028529439,0.5055555556,2025-08-11,2026-02-09,0.0000,0.0000,0.0000,2025-08-07,0.0145395156,0.0244998397,0.0099603241,-1000000.0000,-1000000.0000,0.0000,0.9607423757,0.8691489486,-728.5818545857,-1912.7140384911,-1184.1321839054,1.0000000000,1.0000000000,-728.5818545857,-1912.7140384911,-1184.1321839054,EUR,#N/A,0.040000,#N/A,#N/A,0.007373,0.008373,#N/A,#N/A,#N/A,#N/A
CAP_EUR,twist,CapFloor,1,0,2016-08-09,Interest,0.000000,0.000000,0.000000,EUR,0.0000000000,0.0000000000,0.0000000000,0.5055555556,2016-02-09,2016-08-09,0.0000,0.0000,0.0000,2016-02-05,0.0002460000,0.0002460000,0.0000000000,-1000000.0000,-1000000.0000,0.0000,1.0013181466,1.0013181466,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,EUR,#N/A,0.040000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CAP_EUR,twist,CapFloor,2,0,2017-02-09,InterestProjected,-0.000711,-0.000711,0.000000,EUR,0.0000000014,0.0000000014,0.0000000000,0.5111111111,2016-08-09,2017-02-09,0.0000,0.0000,0.0000,2016-08-05,-0.0006924017,-0.0006924017,0.0000000000,-1000000.0000,-1000000.0000,0.0000,1.0032090583,1.0032090583,-0.0007135687,-0.0007135687,0.0000000000,1.0000000000,1.0000000000,-0.0007135687,-0.0007135687,0.0000000000,EUR,#N/A,0.040000,#N/A,#N/A,0.012037,0.012037,#N/A,#N/A,#N/A,#N/A
CAP_EUR,twist,CapFloor,3,0,2017-08-09,InterestProjected,-0.413005,-0.413005,0.000000,EUR,0.0000008214,0.0000008214,0.0000000000,0.5027777778,2017-02-09,2017-08-09,0.0000,0.0000,0.0000,2017-02-07,-0.0006924037,-0.0006924037,0.0000000000,-1000000.0000,-1000000.0000,0.0000,1.0050871675,1.0050871675,-0.4151063083,-0.4151063083,0.0000000000,1.0000000000,1.0000000000,-0.4151063083,-0.4151063083,0.0000000000,EUR,#N/A,0.040000,#N/A,#N/A,0.011728,0.011728,#N/A,#N/A,#N/A,#N/A
CAP_EUR,twist,CapFloor,4,0,2018-02-09,InterestProjected,-3.467838,-3.467838,0.000000,EUR,0.0000067849,0.0000067849,0.0000000000,0.5111111111,2017-08-09,2018-02-09,0.0000,0.0000,0.0000,2017-08-07,-0.0006924017,-0.0006924017,0.0000000000,-1000000.0000,-1000000.0000,0.0000,1.0070846601,1.0070846601,-3.4924068179,-3.4924068179,0.0000000000,1.0000000000,1.0000000000,-3.4924068179,-3.4924068179,0.0000000000,EUR,#N/A,0.040000,#N/A,#N/A,0.011325,0.011325,#N/A,#N/A,#N/A,#N/A
