#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility
Swap_Euribor,Swap,1,0,2016-03-01,Interest,98236.3611,EUR,0.0098510000,0.9972222222,2015-03-02,2016-03-01,91121.7500,#N/A,#N/A,10000000.0000,1.0001049784,98246.6738035847,1.0000000000,98246.6738035847,EUR,#N/A,#N/A,#N/A,#N/A
Swap_Euribor,Swap,2,0,2017-03-01,Interest,98510.0000,EUR,0.0098510000,1.0000000000,2016-03-01,2017-03-01,0.0000,#N/A,#N/A,10000000.0000,1.0034332637,98848.2108105257,1.0000000000,98848.2108105257,EUR,#N/A,#N/A,#N/A,#N/A
Swap_Euribor,Swap,3,0,2018-03-01,Interest,98510.0000,EUR,0.0098510000,1.0000000000,2017-03-01,2018-03-01,0.0000,#N/A,#N/A,10000000.0000,1.0072319484,99222.4192415926,1.0000000000,99222.4192415926,EUR,#N/A,#N/A,#N/A,#N/A
Swap_Euribor,Swap,4,0,2019-03-01,Interest,98510.0000,EUR,0.0098510000,1.0000000000,2018-03-01,2019-03-01,0.0000,#N/A,#N/A,10000000.0000,1.0095515318,99450.9214005145,1.0000000000,99450.9214005145,EUR,#N/A,#N/A,#N/A,#N/A
Swap_Euribor,Swap,5,0,2020-03-02,Interest,98783.6389,EUR,0.0098510000,1.0027777778,2019-03-01,2020-03-02,0.0000,#N/A,#N/A,10000000.0000,1.0101017831,99781.5297790873,1.0000000000,99781.5297790873,EUR,#N/A,#N/A,#N/A,#N/A
Swap_Euribor,Swap,6,0,2021-03-01,Interest,98236.3611,EUR,0.0098510000,0.9972222222,2020-03-02,2021-03-01,0.0000,#N/A,#N/A,10000000.0000,1.0086798641,99089.0393754976,1.0000000000,99089.0393754976,EUR,#N/A,#N/A,#N/A,#N/A
Swap_Euribor,Swap,7,0,2022-03-01,Interest,98510.0000,EUR,0.0098510000,1.0000000000,2021-03-01,2022-03-01,0.0000,#N/A,#N/A,10000000.0000,1.0036632677,98870.8684962789,1.0000000000,98870.8684962789,EUR,#N/A,#N/A,#N/A,#N/A
Swap_Euribor,Swap,8,0,2023-03-01,Interest,98510.0000,EUR,0.0098510000,1.0000000000,2022-03-01,2023-03-01,0.0000,#N/A,#N/A,10000000.0000,0.9958552418,98101.6998740810,1.0000000000,98101.6998740810,EUR,#N/A,#N/A,#N/A,#N/A
Swap_Euribor,Swap,9,0,2024-03-01,Interest,98510.0000,EUR,0.0098510000,1.0000000000,2023-03-01,2024-03-01,0.0000,#N/A,#N/A,10000000.0000,0.9857584748,97107.0673484666,1.0000000000,97107.0673484666,EUR,#N/A,#N/A,#N/A,#N/A
Swap_Euribor,Swap,10,0,2025-03-03,Interest,99057.2778,EUR,0.0098510000,1.0055555556,2024-03-01,2025-03-03,0.0000,#N/A,#N/A,10000000.0000,0.9737088366,96452.9466980408,1.0000000000,96452.9466980408,EUR,#N/A,#N/A,#N/A,#N/A
