#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
0,2016-02-19,14,92293.670836,92425.119730,0.000000,78874.341803,CPTY_A,0.038251
1,2016-03-04,14,93104.062550,91853.693030,0.000000,108023.787677,CPTY_A,0.076503
2,2016-03-18,14,87931.481995,85500.540820,0.000000,97848.146164,CPTY_A,0.114754
3,2016-04-01,14,103381.707226,102890.936719,0.000000,118001.526385,CPTY_A,0.153005
4,2016-04-15,14,79897.976069,79339.219559,0.000000,79310.128099,CPTY_A,0.191257
5,2016-04-29,14,87983.578202,85196.310570,0.000000,107246.907955,CPTY_A,0.229508
6,2016-05-13,14,83026.464315,82728.946936,0.000000,73212.776503,CPTY_A,0.267760
7,2016-05-27,14,94854.553498,94200.788990,0.000000,92469.091565,CPTY_A,0.306011
8,2016-06-10,14,106335.041941,102133.464483,0.000000,158905.212462,CPTY_A,0.344262
9,2016-06-24,14,88702.923047,88128.779360,0.000000,92527.084548,CPTY_A,0.382514
10,2016-07-08,14,102917.125147,98754.818391,0.000000,129101.889173,CPTY_A,0.420765
11,2016-07-22,14,79348.491736,78124.381937,0.000000,67999.791437,CPTY_A,0.459016
12,2016-08-05,14,88240.768563,83599.006486,0.000000,78698.837628,CPTY_A,0.497268
13,2016-08-19,14,94919.783144,92508.676678,0.000000,123464.221630,CPTY_A,0.535519
14,2016-09-02,14,87094.174526,83992.174482,0.000000,97357.480928,CPTY_A,0.573770
15,2016-09-16,14,82512.719193,81301.895979,0.000000,86159.765661,CPTY_A,0.612022
16,2016-09-30,14,87661.076333,85943.184002,0.000000,80628.911327,CPTY_A,0.650273
17,2016-10-14,14,96825.778244,94172.458097,0.000000,102748.424500,CPTY_A,0.688525
18,2016-10-28,17,90424.400323,86935.156269,0.000000,63980.066803,CPTY_A,0.726776
19,2016-11-14,11,83583.972264,81480.762722,0.000000,114016.139950,CPTY_A,0.773224
20,2016-11-25,14,100920.906445,92857.895738,0.000000,137819.839082,CPTY_A,0.803279
21,2016-12-09,14,86940.285549,81614.352090,0.000000,90091.668899,CPTY_A,0.841530
22,2016-12-23,14,103944.550379,95187.806308,0.000000,138573.807970,CPTY_A,0.879781
23,2017-01-06,14,102935.810181,84128.649027,0.000000,156207.600280,CPTY_A,0.918070
24,2017-01-20,14,85507.136219,83372.599376,0.000000,77344.798434,CPTY_A,0.956426
25,2017-02-03,14,105536.438450,102852.135152,0.000000,118291.107592,CPTY_A,0.994783
26,2017-02-17,14,84874.510195,80374.733539,0.000000,79604.638153,CPTY_A,1.033139
27,2017-03-03,14,99450.751607,90470.144622,0.000000,98301.624736,CPTY_A,1.071495
28,2017-03-17,14,96778.221889,87578.236745,0.000000,129464.574002,CPTY_A,1.109851
29,2017-03-31,18,100850.320461,96038.986255,0.000000,91831.372628,CPTY_A,1.148207
30,2017-04-18,10,89511.329468,86093.650959,0.000000,105732.134229,CPTY_A,1.197522
31,2017-04-28,14,88529.293128,84635.012256,0.000000,103263.358883,CPTY_A,1.224920
32,2017-05-12,14,88599.220936,86201.399166,0.000000,87073.833572,CPTY_A,1.263276
33,2017-05-26,14,90106.896698,85409.649410,0.000000,76594.023065,CPTY_A,1.301632
34,2017-06-09,14,95388.316391,89727.470096,0.000000,98026.357615,CPTY_A,1.339988
35,2017-06-23,14,97695.314721,89467.972281,0.000000,118610.348324,CPTY_A,1.378344
36,2017-07-07,14,89088.782564,83896.657450,0.000000,88969.492535,CPTY_A,1.416700
37,2017-07-21,14,94330.742381,86154.943349,0.000000,101306.055094,CPTY_A,1.455057
38,2017-08-04,14,123011.449189,106619.926451,0.000000,146278.655539,CPTY_A,1.493413
39,2017-08-18,14,99170.853423,90689.003861,0.000000,112677.002975,CPTY_A,1.531769
40,2017-09-01,14,111746.672843,82373.610021,0.000000,106319.706009,CPTY_A,1.570125
41,2017-09-15,14,102912.062910,96283.939377,0.000000,94727.280805,CPTY_A,1.608481
42,2017-09-29,14,80409.159697,76604.860865,0.000000,75931.182742,CPTY_A,1.646837
43,2017-10-13,14,96591.120374,83401.203177,0.000000,142114.743492,CPTY_A,1.685194
