#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility
XCCY_Swap_EUR_USD,Swap,1,0,2016-08-05,Interest,436117.5000,USD,0.0086265000,0.5055555556,2016-02-05,2016-08-05,0.0000,2016-02-03,0.0086265000,100000000.0000,0.9959695716,434359.7596575832,0.8831293157,383595.8373325108,EUR,#N/A,#N/A,#N/A,#N/A
XCCY_Swap_EUR_USD,Swap,2,0,2017-02-06,InterestProjected,493206.9292,USD,0.0095975402,0.5138888889,2016-08-05,2017-02-06,0.0000,2016-08-03,0.0095975402,100000000.0000,0.9914603484,488995.1138626638,0.8831293157,431845.9203069968,EUR,#N/A,#N/A,#N/A,#N/A
XCCY_Swap_EUR_USD,Swap,3,0,2017-08-07,InterestProjected,494364.4325,USD,0.0097786371,0.5055555556,2017-02-06,2017-08-07,0.0000,2017-02-02,0.0097786371,100000000.0000,0.9866080403,487743.9239144460,0.8831293157,430740.9577841632,EUR,#N/A,#N/A,#N/A,#N/A
XCCY_Swap_EUR_USD,Swap,4,0,2018-02-05,InterestProjected,155612.3437,USD,0.0030780464,0.5055555556,2017-08-07,2018-02-05,0.0000,2017-08-03,0.0030780464,100000000.0000,0.9817102174,152766.2277316315,0.8831293157,134912.3341652101,EUR,#N/A,#N/A,#N/A,#N/A
XCCY_Swap_EUR_USD,Swap,5,0,2018-08-06,InterestProjected,549426.4477,USD,0.0108677759,0.5055555556,2018-02-05,2018-08-06,0.0000,2018-02-01,0.0108677759,100000000.0000,0.9757906749,536125.2041966768,0.8831293157,473467.8847345595,EUR,#N/A,#N/A,#N/A,#N/A
XCCY_Swap_EUR_USD,Swap,6,0,2019-02-05,InterestProjected,561455.3924,USD,0.0110450241,0.5083333333,2018-08-06,2019-02-05,0.0000,2018-08-02,0.0110450241,100000000.0000,0.9698511163,544528.1390732763,0.8831293157,480888.7628623602,EUR,#N/A,#N/A,#N/A,#N/A
XCCY_Swap_EUR_USD,Swap,7,0,2019-08-05,InterestProjected,663663.6343,USD,0.0131999397,0.5027777778,2019-02-05,2019-08-05,0.0000,2019-02-01,0.0131999397,100000000.0000,0.9629282793,639060.4814279746,0.8831293157,564373.0456816078,EUR,#N/A,#N/A,#N/A,#N/A
XCCY_Swap_EUR_USD,Swap,8,0,2020-02-05,InterestProjected,678479.9552,USD,0.0132746078,0.5111111111,2019-08-05,2020-02-05,0.0000,2019-08-01,0.0132746078,100000000.0000,0.9559038706,648561.6153171713,0.8831293157,572763.7755519527,EUR,#N/A,#N/A,#N/A,#N/A
XCCY_Swap_EUR_USD,Swap,9,0,2020-08-05,InterestProjected,791206.4526,USD,0.0156502375,0.5055555556,2020-02-05,2020-08-05,0.0000,2020-02-03,0.0156502375,100000000.0000,0.9479506474,750024.6689507180,0.8831293157,662368.7726804989,EUR,#N/A,#N/A,#N/A,#N/A
XCCY_Swap_EUR_USD,Swap,10,0,2021-02-05,InterestProjected,803368.7934,USD,0.0157180851,0.5111111111,2020-08-05,2021-02-05,0.0000,2020-08-03,0.0157180851,100000000.0000,0.9399474149,755124.4205403450,0.8831293157,666872.5128123033,EUR,#N/A,#N/A,#N/A,#N/A
