#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CPTY_A,2016-02-05,0.000000,510211.73,0.00,510211.73,510211.73,510211.73,510211.73
CPTY_A,2016-05-06,0.248634,505093.50,0.00,661501.59,0.00,504803.62,510211.73
CPTY_A,2016-08-05,0.497268,502770.37,0.00,775079.22,0.00,502119.24,510211.73
CPTY_A,2016-11-07,0.754098,510623.93,0.00,824216.31,0.00,509442.33,510211.73
CPTY_A,2017-02-06,1.003002,505093.60,0.00,864187.12,0.00,503490.68,510211.73
CPTY_A,2017-05-05,1.244098,501887.08,0.00,865064.84,0.00,499802.10,510211.73
CPTY_A,2017-08-07,1.501632,507810.09,0.00,894215.70,0.00,505249.34,510211.73
CPTY_A,2017-11-06,1.750947,510755.78,0.00,900542.25,0.00,507726.56,510211.73
CPTY_A,2018-02-05,2.000262,507202.42,0.00,908332.89,0.00,503658.07,510211.73
CPTY_A,2018-05-08,2.252317,503462.67,0.00,953712.82,0.00,499626.10,510211.73
CPTY_A,2018-08-06,2.498892,502992.88,0.00,894565.95,0.00,498866.90,510211.73
CPTY_A,2018-11-05,2.748207,496316.59,0.00,880266.91,0.00,491953.23,510211.73
CPTY_A,2019-02-05,3.000262,496322.81,0.00,971258.51,0.00,491664.21,510211.73
CPTY_A,2019-05-07,3.249577,490855.40,0.00,996988.19,0.00,486153.89,510211.73
CPTY_A,2019-08-05,3.496152,493629.56,0.00,973199.00,0.00,488823.88,510211.73
CPTY_A,2019-11-05,3.748207,489243.99,0.00,987518.74,0.00,484402.41,510211.73
CPTY_A,2020-02-05,4.000000,487487.50,0.00,1062706.16,0.00,482584.99,510211.73
CPTY_A,2020-05-05,4.245902,483358.74,0.00,1046825.22,0.00,478627.49,510211.73
CPTY_A,2020-08-05,4.497268,487783.28,0.00,1089743.71,0.00,483157.76,510211.73
CPTY_A,2020-11-05,4.748634,487187.40,0.00,1124088.24,0.00,482716.42,510211.73
CPTY_A,2021-02-05,5.000262,484122.48,0.00,1093094.31,0.00,479827.63,510211.73
CPTY_A,2021-05-05,5.244098,477708.42,0.00,1059432.42,0.00,474005.83,510211.73
CPTY_A,2021-08-05,5.496152,462817.13,0.00,951163.82,0.00,459790.25,510211.73
CPTY_A,2021-11-05,5.748207,460414.61,0.00,993959.36,0.00,457961.51,510211.73
CPTY_A,2022-02-07,6.005741,461398.52,0.00,1116163.00,0.00,459512.29,510211.73
CPTY_A,2022-05-05,6.244098,459797.30,0.00,1092957.05,0.00,458746.58,510211.73
CPTY_A,2022-08-05,6.496152,447372.54,0.00,1186183.79,0.00,447215.81,510211.73
CPTY_A,2022-11-07,6.753687,448364.48,0.00,1312950.63,0.00,449095.49,510211.73
CPTY_A,2023-02-06,7.003002,450473.21,0.00,1237700.23,0.00,452073.14,510211.73
CPTY_A,2023-05-05,7.244098,453565.18,0.00,1271866.38,0.00,456269.74,510211.73
CPTY_A,2023-08-07,7.501632,444430.29,0.00,1204492.59,0.00,448240.37,510211.73
CPTY_A,2023-11-06,7.750947,443598.46,0.00,1220094.13,0.00,448525.15,510211.73
CPTY_A,2024-02-05,8.000000,434990.40,0.00,1232222.31,0.00,440926.18,510211.73
CPTY_A,2024-05-07,8.251366,436013.54,0.00,1201259.65,0.00,443297.46,510211.73
CPTY_A,2024-08-05,8.497268,439868.79,0.00,1142052.75,0.00,448555.05,510211.73
CPTY_A,2024-11-05,8.748634,431635.08,0.00,1190470.76,0.00,441504.86,510211.73
CPTY_A,2025-02-05,9.000262,431098.98,0.00,1222585.00,0.00,442305.07,510211.73
CPTY_A,2025-05-06,9.246837,425529.86,2.32,1260832.69,0.00,438114.15,510211.73
CPTY_A,2025-08-05,9.496152,432342.75,2.72,1347667.00,0.00,446714.52,510211.73
CPTY_A,2025-11-05,9.748207,427069.19,2.38,1333285.19,0.00,442855.22,510211.73
CPTY_A,2026-02-05,10.000262,428356.10,12.50,1355734.13,0.00,445789.78,510211.73
CPTY_A,2026-05-05,10.244098,0.00,0.00,0.00,0.00,0.00,510211.73
CPTY_A,2026-08-05,10.496152,0.00,0.00,0.00,0.00,0.00,510211.73
