#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility
SWAP_TRY_FIXED_USD_FLOAT,Swap,1,0,2016-05-09,Interest,-19902.5000,USD,0.0079610000,0.2500000000,2016-02-09,2016-05-09,0.0000,2016-02-05,0.0079610000,10000000.0000,0.9987390667,-19877.4042747136,1.0000000000,-19877.4042747136,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,2,0,2016-08-09,InterestProjected,-20781.7778,USD,0.0081320000,0.2555555556,2016-05-09,2016-08-09,0.0000,2016-05-05,0.0081320000,10000000.0000,0.9973098156,-20725.8709625696,1.0000000000,-20725.8709625696,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,3,0,2016-11-09,InterestProjected,-21926.6667,USD,0.0085800000,0.2555555556,2016-08-09,2016-11-09,0.0000,2016-08-05,0.0085800000,10000000.0000,0.9958037221,-21834.6562787853,1.0000000000,-21834.6562787853,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,4,0,2017-02-09,InterestProjected,-23360.3333,USD,0.0091410000,0.2555555556,2016-11-09,2017-02-09,0.0000,2016-11-07,0.0091410000,10000000.0000,0.9942753944,-23226.6046365639,1.0000000000,-23226.6046365639,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,5,0,2017-05-09,InterestProjected,-23718.5000,USD,0.0095940000,0.2472222222,2017-02-09,2017-05-09,0.0000,2017-02-07,0.0095940000,10000000.0000,0.9925935163,-23542.8293140487,1.0000000000,-23542.8293140487,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,6,0,2017-08-09,InterestProjected,-25188.4518,USD,0.0098563507,0.2555555556,2017-05-09,2017-08-09,0.0000,2017-05-05,0.0098563507,10000000.0000,0.9908161724,-24957.1254236160,1.0000000000,-24957.1254236160,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,7,0,2017-11-09,InterestProjected,-25188.4518,USD,0.0098563507,0.2555555556,2017-08-09,2017-11-09,0.0000,2017-08-07,0.0098563507,10000000.0000,0.9892142650,-24916.7758560121,1.0000000000,-24916.7758560121,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,8,0,2018-02-09,InterestProjected,-25188.4518,USD,0.0098563507,0.2555555556,2017-11-09,2018-02-09,0.0000,2017-11-07,0.0098563507,10000000.0000,0.9870098640,-24861.2504072258,1.0000000000,-24861.2504072258,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,9,0,2018-05-09,InterestProjected,-29737.6398,USD,0.0120287082,0.2472222222,2018-02-09,2018-05-09,0.0000,2018-02-07,0.0120287082,10000000.0000,0.9849558604,-29290.2625786990,1.0000000000,-29290.2625786990,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,10,0,2018-08-09,InterestProjected,-30741.5713,USD,0.0120293105,0.2555555556,2018-05-09,2018-08-09,0.0000,2018-05-04,0.0120293105,10000000.0000,0.9828419946,-30214.1072936194,1.0000000000,-30214.1072936194,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,11,0,2018-11-09,InterestProjected,-30741.5713,USD,0.0120293105,0.2555555556,2018-08-09,2018-11-09,0.0000,2018-08-07,0.0120293105,10000000.0000,0.9807326655,-30149.2632023603,1.0000000000,-30149.2632023603,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,12,0,2019-02-11,InterestProjected,-31410.9149,USD,0.0120297121,0.2611111111,2018-11-09,2019-02-11,0.0000,2018-11-07,0.0120297121,10000000.0000,0.9785821569,-30738.1608277267,1.0000000000,-30738.1608277267,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,13,0,2019-05-09,InterestProjected,-34678.3234,USD,0.0143496510,0.2416666667,2019-02-11,2019-05-09,0.0000,2019-02-07,0.0143496510,10000000.0000,0.9758158827,-33839.6587154790,1.0000000000,-33839.6587154790,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,14,0,2019-08-09,InterestProjected,-36674.9808,USD,0.0143510794,0.2555555556,2019-05-09,2019-08-09,0.0000,2019-05-07,0.0143510794,10000000.0000,0.9728797890,-35680.3475634583,1.0000000000,-35680.3475634583,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,15,0,2019-11-12,InterestProjected,-37873.1659,USD,0.0143519366,0.2638888889,2019-08-09,2019-11-12,0.0000,2019-08-07,0.0143519366,10000000.0000,0.9698572239,-36731.5635679231,1.0000000000,-36731.5635679231,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,16,0,2020-02-10,InterestProjected,-35876.2701,USD,0.0143505081,0.2500000000,2019-11-12,2020-02-10,0.0000,2019-11-08,0.0143505081,10000000.0000,0.9670024039,-34692.4394679310,1.0000000000,-34692.4394679310,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,17,0,2020-05-11,InterestProjected,-42019.7935,USD,0.0166232150,0.2527777778,2020-02-10,2020-05-11,0.0000,2020-02-06,0.0166232150,10000000.0000,0.9637579075,-40496.9082929021,1.0000000000,-40496.9082929021,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,18,0,2020-08-10,InterestProjected,-42019.7935,USD,0.0166232150,0.2527777778,2020-05-11,2020-08-10,0.0000,2020-05-06,0.0166232150,10000000.0000,0.9605160903,-40360.6878035660,1.0000000000,-40360.6878035660,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,19,0,2020-11-09,InterestProjected,-42019.7935,USD,0.0166232150,0.2527777778,2020-08-10,2020-11-09,0.0000,2020-08-06,0.0166232150,10000000.0000,0.9572851777,-40224.9255225844,1.0000000000,-40224.9255225844,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,20,0,2021-02-09,InterestProjected,-42482.5290,USD,0.0166235983,0.2555555556,2020-11-09,2021-02-09,0.0000,2020-11-05,0.0166235983,10000000.0000,0.9540298081,-40529.5989511789,1.0000000000,-40529.5989511789,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,1,1,2017-02-09,Interest,3111653.4625,TRY,0.1047000000,1.0166666667,2016-02-09,2017-02-09,0.0000,#N/A,#N/A,29232500.0000,0.9023375714,2807761.8284416012,0.3420850081,960493.2278941594,USD,#N/A,#N/A,#N/A,#N/A
SWAP_TRY_FIXED_USD_FLOAT,Swap,2,1,2018-02-09,Interest,3103151.6771,TRY,0.1047000000,1.0138888889,2017-02-09,2018-02-09,0.0000,#N/A,#N/A,29232500.0000,0.8181274478,2538773.5616230401,0.3420850081,868476.3744541317,USD,#N/A,#N/A,#N/A,#N/A
