#Sample,Regressor_0_EUR-EURIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
0,-0.020828,303967.175273,304092.291285,281175.576402,281164.244108,-13140.011309,356066.240563
1,-0.011106,303967.175273,304034.677907,281175.576402,281164.244108,-38434.247987,356066.240563
2,-0.008763,303967.175273,304020.791108,281175.576402,281164.244108,-247612.452145,356066.240563
3,-0.007298,303967.175273,304012.112345,281175.576402,281164.244108,-156205.446168,356066.240563
4,-0.006946,303967.175273,304010.021744,281175.576402,281164.244108,302765.890388,356066.240563
5,-0.006228,303967.175273,304005.771083,281175.576402,281164.244108,270624.393111,356066.240563
6,-0.005846,303967.175273,304003.504937,281175.576402,281164.244108,222083.474842,356066.240563
7,-0.005187,303967.175273,303999.600596,281175.576402,281164.244108,-37536.737903,356066.240563
8,-0.004744,303967.175273,303996.971577,281175.576402,281164.244108,-104206.753696,356066.240563
9,-0.004145,303967.175273,303993.425805,281175.576402,281164.244108,-34160.543089,356066.240563
10,-0.004011,303967.175273,303992.627436,281175.576402,281164.244108,-147198.239168,356066.240563
11,-0.003250,303967.175273,303988.119846,281175.576402,281164.244108,-36138.118606,356066.240563
12,-0.003073,303967.175273,303987.068556,281175.576402,281164.244108,46360.821685,356066.240563
13,-0.002724,303967.175273,303984.999942,281175.576402,281164.244108,-48351.408554,356066.240563
14,-0.002634,303967.175273,303984.469914,281175.576402,281164.244108,-114110.764955,356066.240563
15,-0.002019,303967.175273,303980.820589,281175.576402,281164.244108,10195.740721,356066.240563
16,-0.001981,303967.175273,303980.600589,281175.576402,281164.244108,-200237.610762,356066.240563
17,-0.001875,303967.175273,303979.967188,281175.576402,281164.244108,-52029.310395,356066.240563
18,-0.000319,303967.175273,303970.748646,281175.576402,281164.244108,384928.345268,356066.240563
19,0.000049,303967.175273,303968.564268,281175.576402,281164.244108,37.107187,356066.240563
20,0.000471,303967.175273,303966.065349,281175.576402,281164.244108,170538.618503,356066.240563
21,0.000592,303967.175273,303965.349617,281175.576402,281164.244108,83361.395567,356066.240563
22,0.001023,303967.175273,303962.793215,281175.576402,281164.244108,155004.926880,356066.240563
23,0.001672,303967.175273,303958.948460,281175.576402,281164.244108,-103162.970771,356066.240563
24,0.001676,303967.175273,303958.924386,281175.576402,281164.244108,-5684.119598,356066.240563
25,0.001917,303967.175273,303957.495064,281175.576402,281164.244108,-82079.805838,356066.240563
26,0.001938,303967.175273,303957.372181,281175.576402,281164.244108,-45427.985914,356066.240563
27,0.002074,303967.175273,303956.564087,281175.576402,281164.244108,-61139.500751,356066.240563
28,0.002475,303967.175273,303954.190827,281175.576402,281164.244108,-18146.345723,356066.240563
29,0.002849,303967.175273,303951.973585,281175.576402,281164.244108,-1300.252022,356066.240563
30,0.002856,303967.175273,303951.929927,281175.576402,281164.244108,173453.218099,356066.240563
31,0.002865,303967.175273,303951.877748,281175.576402,281164.244108,125186.562061,356066.240563
32,0.006830,303967.175273,303928.378375,281175.576402,281164.244108,-1344.531061,356066.240563
33,0.007101,303967.175273,303926.768107,281175.576402,281164.244108,29724.418813,356066.240563
34,0.008740,303967.175273,303917.055729,281175.576402,281164.244108,22034.634813,356066.240563
35,0.010395,303967.175273,303907.246655,281175.576402,281164.244108,12953.414883,356066.240563
36,0.010455,303967.175273,303906.886126,281175.576402,281164.244108,92491.081009,356066.240563
37,0.011289,303967.175273,303901.945144,281175.576402,281164.244108,-69519.547269,356066.240563
38,0.011590,303967.175273,303900.159685,281175.576402,281164.244108,-83788.128724,356066.240563
39,0.011614,303967.175273,303900.017992,281175.576402,281164.244108,-64443.512916,356066.240563
40,0.011769,303967.175273,303899.099452,281175.576402,281164.244108,91937.776141,356066.240563
41,0.012306,303967.175273,303895.917041,281175.576402,281164.244108,-222106.824940,356066.240563
42,0.012358,303967.175273,303895.606987,281175.576402,281164.244108,-6700.968461,356066.240563
43,0.013730,303967.175273,303887.475888,281175.576402,281164.244108,-116603.703680,356066.240563
44,0.014275,303967.175273,303884.243330,281175.576402,281164.244108,78758.464740,356066.240563
45,0.016964,303967.175273,303868.305267,281175.576402,281164.244108,52201.526391,356066.240563
46,0.017072,303967.175273,303867.666045,281175.576402,281164.244108,-13377.611872,356066.240563
47,0.017132,303967.175273,303867.308366,281175.576402,281164.244108,93457.452092,356066.240563
48,0.021497,303967.175273,303841.433504,281175.576402,281164.244108,-185745.061839,356066.240563
49,0.024311,303967.175273,303824.754357,281175.576402,281164.244108,-166821.440589,356066.240563
