#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility
OIS,Swap,4,1,2025-09-22,InterestProjected,-268.8787,GBP,0.0530490351,0.5068493151,2025-03-21,2025-09-22,0.0000,2025-03-18,0.0530490351,10000.0000,0.9045448686,-243.2128220945,1.0000000000,-243.2128220945,GBP,#N/A,#N/A,#N/A,#N/A
OIS,Swap,5,1,2026-03-23,InterestProjected,-210.8501,GBP,0.0422858665,0.4986301370,2025-09-22,2026-03-23,0.0000,2025-09-17,0.0422858665,10000.0000,0.8859813079,-186.8092245659,1.0000000000,-186.8092245659,GBP,#N/A,#N/A,#N/A,#N/A
OIS,Swap,6,1,2026-09-21,InterestProjected,-209.5254,GBP,0.0420202083,0.4986301370,2026-03-23,2026-09-21,0.0000,2026-03-18,0.0420202083,10000.0000,0.8677609174,-181.8179725162,1.0000000000,-181.8179725162,GBP,#N/A,#N/A,#N/A,#N/A
OIS,Swap,7,1,2027-03-22,InterestProjected,-209.9702,GBP,0.0421094016,0.4986301370,2026-09-21,2027-03-22,0.0000,2026-09-16,0.0421094016,10000.0000,0.8506747462,-178.6163186139,1.0000000000,-178.6163186139,GBP,#N/A,#N/A,#N/A,#N/A
OIS,Swap,8,1,2027-09-21,InterestProjected,-201.9579,GBP,0.0402812268,0.5013698630,2027-03-22,2027-09-21,0.0000,2027-03-17,0.0402812268,10000.0000,0.8344275439,-168.5192609983,1.0000000000,-168.5192609983,GBP,#N/A,#N/A,#N/A,#N/A
OIS,Swap,9,1,2028-03-21,InterestProjected,-193.6468,GBP,0.0388357531,0.4986301370,2027-09-21,2028-03-21,0.0000,2027-09-16,0.0388357531,10000.0000,0.8188101657,-158.5599429871,1.0000000000,-158.5599429871,GBP,#N/A,#N/A,#N/A,#N/A
OIS,Swap,10,1,2028-09-21,InterestProjected,-192.8286,GBP,0.0382513158,0.5041095890,2028-03-21,2028-09-21,0.0000,2028-03-16,0.0382513158,10000.0000,0.8034762819,-154.9331669769,1.0000000000,-154.9331669769,GBP,#N/A,#N/A,#N/A,#N/A
OIS,Swap,11,1,2029-03-21,InterestProjected,-187.7327,GBP,0.0378576933,0.4958904110,2028-09-21,2029-03-21,0.0000,2028-09-18,0.0378576933,10000.0000,0.7888106768,-148.0855352424,1.0000000000,-148.0855352424,GBP,#N/A,#N/A,#N/A,#N/A
OIS,Swap,12,1,2029-09-21,InterestProjected,-189.0020,GBP,0.0374922491,0.5041095890,2029-03-21,2029-09-21,0.0000,2029-03-16,0.0374922491,10000.0000,0.7742551570,-146.3357907635,1.0000000000,-146.3357907635,GBP,#N/A,#N/A,#N/A,#N/A
OIS,Swap,13,1,2030-03-21,InterestProjected,-184.9287,GBP,0.0372922558,0.4958904110,2029-09-21,2030-03-21,0.0000,2029-09-18,0.0372922558,10000.0000,0.7602094907,-140.5845685548,1.0000000000,-140.5845685548,GBP,#N/A,#N/A,#N/A,#N/A
OIS,Swap,14,1,2030-09-23,InterestProjected,-189.8644,GBP,0.0372583268,0.5095890411,2030-03-21,2030-09-23,0.0000,2030-03-18,0.0372583268,10000.0000,0.7460061638,-141.6399756304,1.0000000000,-141.6399756304,GBP,#N/A,#N/A,#N/A,#N/A
OIS,Swap,15,1,2031-03-21,InterestProjected,-183.2263,GBP,0.0373617825,0.4904109589,2030-09-23,2031-03-21,0.0000,2030-09-18,0.0373617825,10000.0000,0.7325162550,-134.2162252859,1.0000000000,-134.2162252859,GBP,#N/A,#N/A,#N/A,#N/A
OIS,Swap,16,1,2031-09-22,InterestProjected,-190.3314,GBP,0.0375518712,0.5068493151,2031-03-21,2031-09-22,0.0000,2031-03-18,0.0375518712,10000.0000,0.7187180414,-136.7946123976,1.0000000000,-136.7946123976,GBP,#N/A,#N/A,#N/A,#N/A
OIS,Swap,17,1,2032-03-22,InterestProjected,-188.8704,GBP,0.0378778617,0.4986301370,2031-09-22,2032-03-22,0.0000,2031-09-17,0.0378778617,10000.0000,0.7052522298,-133.2012943282,1.0000000000,-133.2012943282,GBP,#N/A,#N/A,#N/A,#N/A
OIS,Swap,18,1,2032-09-21,InterestProjected,-191.9852,GBP,0.0382921315,0.5013698630,2032-03-22,2032-09-21,0.0000,2032-03-17,0.0382921315,10000.0000,0.6918076316,-132.8168314699,1.0000000000,-132.8168314699,GBP,#N/A,#N/A,#N/A,#N/A
OIS,Swap,19,1,2033-03-21,InterestProjected,-192.2162,GBP,0.0387618282,0.4958904110,2032-09-21,2033-03-21,0.0000,2032-09-16,0.0387618282,10000.0000,0.6786023844,-130.4383643901,1.0000000000,-130.4383643901,GBP,#N/A,#N/A,#N/A,#N/A
OIS,Swap,20,1,2033-09-21,InterestProjected,-197.8201,GBP,0.0392414860,0.5041095890,2033-03-21,2033-09-21,0.0000,2033-03-16,0.0392414860,10000.0000,0.6652977580,-131.6092647926,1.0000000000,-131.6092647926,GBP,#N/A,#N/A,#N/A,#N/A
