#upperBucketBound,pdf,cdf
-20000000.000000,0.00000000,0.00000000
-19900000.000000,0.00000000,0.00000000
-19800000.000000,0.00000000,0.00000000
-19700000.000000,0.00000000,0.00000000
-19600000.000000,0.00000000,0.00000000
-19500000.000000,0.00000000,0.00000000
-19400000.000000,0.00000000,0.00000000
-19300000.000000,0.00000000,0.00000000
-19200000.000000,0.00000000,0.00000000
-19100000.000000,0.00000000,0.00000000
-19000000.000000,0.00000000,0.00000000
-18900000.000000,0.00000000,0.00000000
-18800000.000000,0.00000000,0.00000000
-18700000.000000,0.00000000,0.00000000
-18600000.000000,0.00000000,0.00000000
-18500000.000000,0.00000000,0.00000000
-18400000.000000,0.00000000,0.00000000
-18300000.000000,0.00000000,0.00000000
-18200000.000000,0.00000000,0.00000000
-18100000.000000,0.00000000,0.00000000
-18000000.000000,0.00000000,0.00000000
-17900000.000000,0.00000000,0.00000000
-17800000.000000,0.00000000,0.00000000
-17700000.000000,0.00000000,0.00000000
-17600000.000000,0.00000000,0.00000000
-17500000.000000,0.00000000,0.00000000
-17400000.000000,0.00000000,0.00000000
-17300000.000000,0.00000000,0.00000000
-17200000.000000,0.00000000,0.00000000
-17100000.000000,0.00000000,0.00000000
-17000000.000000,0.00000000,0.00000000
-16900000.000000,0.00000000,0.00000000
-16800000.000000,0.00000000,0.00000000
-16700000.000000,0.00000000,0.00000000
-16600000.000000,0.00000000,0.00000000
-16500000.000000,0.00000000,0.00000000
-16400000.000000,0.00000000,0.00000000
-16300000.000000,0.00000000,0.00000000
-16200000.000000,0.00000000,0.00000000
-16100000.000000,0.00000000,0.00000000
-16000000.000000,0.00000000,0.00000000
-15900000.000000,0.00000000,0.00000000
-15800000.000000,0.00000000,0.00000000
-15700000.000000,0.00000000,0.00000000
-15600000.000000,0.00000000,0.00000000
-15500000.000000,0.00000000,0.00000000
-15400000.000000,0.00000000,0.00000000
-15300000.000000,0.00000000,0.00000000
-15200000.000000,0.00000000,0.00000000
-15100000.000000,0.00000000,0.00000000
-15000000.000000,0.00000000,0.00000000
-14900000.000000,0.00000000,0.00000000
-14800000.000000,0.00000000,0.00000000
-14700000.000000,0.00000000,0.00000000
-14600000.000000,0.00000000,0.00000000
-14500000.000000,0.00000000,0.00000000
-14400000.000000,0.00000000,0.00000000
-14300000.000000,0.00000000,0.00000000
-14200000.000000,0.00000000,0.00000000
-14100000.000000,0.00000000,0.00000000
-14000000.000000,0.00000000,0.00000000
-13900000.000000,0.00000000,0.00000000
-13800000.000000,0.00000000,0.00000000
-13700000.000000,0.00000240,0.00000240
-13600000.000000,0.00000000,0.00000240
-13500000.000000,0.00000000,0.00000240
-13400000.000000,0.00003540,0.00003781
-13300000.000000,0.00000000,0.00003781
-13200000.000000,0.00000000,0.00003781
-13100000.000000,0.00000000,0.00003781
-13000000.000000,0.00000000,0.00003781
-12900000.000000,0.00000000,0.00003781
-12800000.000000,0.00001357,0.00005138
-12700000.000000,0.00000000,0.00005138
-12600000.000000,0.00000000,0.00005138
-12500000.000000,0.00000000,0.00005138
-12400000.000000,0.00000000,0.00005138
-12300000.000000,0.00000000,0.00005138
-12200000.000000,0.00000000,0.00005138
-12100000.000000,0.00010177,0.00015315
-12000000.000000,0.00000000,0.00015315
-11900000.000000,0.00000000,0.00015315
-11800000.000000,0.00000000,0.00015315
-11700000.000000,0.00000000,0.00015315
-11600000.000000,0.00000000,0.00015315
-11500000.000000,0.00000000,0.00015315
-11400000.000000,0.00000663,0.00015977
-11300000.000000,0.00037386,0.00053363
-11200000.000000,0.00000000,0.00053363
-11100000.000000,0.00000000,0.00053363
-11000000.000000,0.00000000,0.00053363
-10900000.000000,0.00002689,0.00056052
-10800000.000000,0.00008197,0.00064249
-10700000.000000,0.00000000,0.00064249
-10600000.000000,0.00000000,0.00064249
-10500000.000000,0.00012260,0.00076509
-10400000.000000,0.00054611,0.00131121
-10300000.000000,0.00011237,0.00142357
-10200000.000000,0.00005140,0.00147498
-10100000.000000,0.00001517,0.00149015
-10000000.000000,0.00058127,0.00207142
-9900000.000000,0.00006900,0.00214042
-9800000.000000,0.00010665,0.00224707
-9700000.000000,0.00072775,0.00297482
-9600000.000000,0.00053972,0.00351454
-9500000.000000,0.00000000,0.00351454
-9400000.000000,0.00027131,0.00378586
-9300000.000000,0.00067248,0.00445834
-9200000.000000,0.00098273,0.00544107
-9100000.000000,0.00095568,0.00639675
-9000000.000000,0.00018474,0.00658149
-8900000.000000,0.00000000,0.00658149
-8800000.000000,0.00038161,0.00696311
-8700000.000000,0.00051417,0.00747727
-8600000.000000,0.00019907,0.00767634
-8500000.000000,0.00036696,0.00804330
-8400000.000000,0.00055950,0.00860281
