#upperBucketBound,pdf,cdf
-8300000.000000,0.00000000,0.00860281
-8200000.000000,0.00007089,0.00867370
-8100000.000000,0.00000000,0.00867370
-8000000.000000,0.00010809,0.00878178
-7900000.000000,0.00000000,0.00878178
-7800000.000000,0.00000000,0.00878178
-7700000.000000,0.00000000,0.00878178
-7600000.000000,0.00000000,0.00878178
-7500000.000000,0.00000000,0.00878178
-7400000.000000,0.00000000,0.00878178
-7300000.000000,0.00000000,0.00878178
-7200000.000000,0.00098937,0.00977115
-7100000.000000,0.00000000,0.00977115
-7000000.000000,0.00000151,0.00977266
-6900000.000000,0.00001733,0.00979000
-6800000.000000,0.00000000,0.00979000
-6700000.000000,0.00000000,0.00979000
-6600000.000000,0.00000734,0.00979734
-6500000.000000,0.00000000,0.00979734
-6400000.000000,0.00000000,0.00979734
-6300000.000000,0.00000000,0.00979734
-6200000.000000,0.00004383,0.00984117
-6100000.000000,0.00000000,0.00984117
-6000000.000000,0.00000000,0.00984117
-5900000.000000,0.00000000,0.00984117
-5800000.000000,0.00013591,0.00997708
-5700000.000000,0.00000000,0.00997708
-5600000.000000,0.00000080,0.00997788
-5500000.000000,0.00005154,0.01002942
-5400000.000000,0.00000000,0.01002942
-5300000.000000,0.00023167,0.01026109
-5200000.000000,0.00007558,0.01033667
-5100000.000000,0.00025229,0.01058896
-5000000.000000,0.00028820,0.01087716
-4900000.000000,0.00019026,0.01106742
-4800000.000000,0.00010913,0.01117655
-4700000.000000,0.00055269,0.01172924
-4600000.000000,0.00039592,0.01212516
-4500000.000000,0.00013883,0.01226399
-4400000.000000,0.00026149,0.01252548
-4300000.000000,0.00032255,0.01284803
-4200000.000000,0.00003198,0.01288002
-4100000.000000,0.00004618,0.01292620
-4000000.000000,0.00003798,0.01296418
-3900000.000000,0.00029780,0.01326198
-3800000.000000,0.00000000,0.01326198
-3700000.000000,0.00029867,0.01356066
-3600000.000000,0.00017852,0.01373918
-3500000.000000,0.00063671,0.01437589
-3400000.000000,0.00000000,0.01437589
-3300000.000000,0.00160884,0.01598472
-3200000.000000,0.00000000,0.01598472
-3100000.000000,0.00088866,0.01687338
-3000000.000000,0.00361895,0.02049233
-2900000.000000,0.00347668,0.02396901
-2800000.000000,0.00558393,0.02955294
-2700000.000000,0.00450458,0.03405751
-2600000.000000,0.00780963,0.04186714
-2500000.000000,0.00487783,0.04674497
-2400000.000000,0.00372290,0.05046787
-2300000.000000,0.00115704,0.05162491
-2200000.000000,0.00000000,0.05162491
-2100000.000000,0.00362868,0.05525359
-2000000.000000,0.00000000,0.05525359
-1900000.000000,0.00000000,0.05525359
-1800000.000000,0.00000000,0.05525359
-1700000.000000,0.00000000,0.05525359
-1600000.000000,0.00220375,0.05745734
-1500000.000000,0.00109417,0.05855151
-1400000.000000,0.00846342,0.06701493
-1300000.000000,0.00539119,0.07240612
-1200000.000000,0.03924030,0.11164642
-1100000.000000,0.04957731,0.16122373
-1000000.000000,0.03205163,0.19327536
-900000.000000,0.00299668,0.19627204
-800000.000000,0.01045321,0.20672525
-700000.000000,0.00000000,0.20672525
-600000.000000,0.00000000,0.20672525
-500000.000000,0.00000000,0.20672525
-400000.000000,0.00000000,0.20672525
-300000.000000,0.00000000,0.20672525
-200000.000000,0.00000000,0.20672525
-100000.000000,0.00000000,0.20672525
0.000000,0.00000000,0.20672525
100000.000000,0.64209679,0.84882204
200000.000000,0.00000000,0.84882204
300000.000000,0.00000000,0.84882204
400000.000000,0.00135441,0.85017646
500000.000000,0.04711070,0.89728716
600000.000000,0.07076206,0.96804922
700000.000000,0.01697136,0.98502058
800000.000000,0.01199576,0.99701635
900000.000000,0.00119523,0.99821158
1000000.000000,0.00150626,0.99971784
1100000.000000,0.00028216,1.00000000
1200000.000000,0.00000000,1.00000000
1300000.000000,0.00000000,1.00000000
1400000.000000,0.00000000,1.00000000
1500000.000000,0.00000000,1.00000000
1600000.000000,0.00000000,1.00000000
1700000.000000,0.00000000,1.00000000
1800000.000000,0.00000000,1.00000000
1900000.000000,0.00000000,1.00000000
2000000.000000,0.00000000,1.00000000
2100000.000000,0.00000000,1.00000000
2200000.000000,0.00000000,1.00000000
2300000.000000,0.00000000,1.00000000
2400000.000000,0.00000000,1.00000000
2500000.000000,0.00000000,1.00000000
2600000.000000,0.00000000,1.00000000
2700000.000000,0.00000000,1.00000000
2800000.000000,0.00000000,1.00000000
2900000.000000,0.00000000,1.00000000
3000000.000000,0.00000000,1.00000000
3100000.000000,0.00000000,1.00000000
3200000.000000,0.00000000,1.00000000
3300000.000000,0.00000000,1.00000000
3400000.000000,0.00000000,1.00000000
3500000.000000,0.00000000,1.00000000
3600000.000000,0.00000000,1.00000000
3700000.000000,0.00000000,1.00000000
3800000.000000,0.00000000,1.00000000
3900000.000000,0.00000000,1.00000000
4000000.000000,0.00000000,1.00000000
4100000.000000,0.00000000,1.00000000
4200000.000000,0.00000000,1.00000000
4300000.000000,0.00000000,1.00000000
4400000.000000,0.00000000,1.00000000
4500000.000000,0.00000000,1.00000000
4600000.000000,0.00000000,1.00000000
4700000.000000,0.00000000,1.00000000
4800000.000000,0.00000000,1.00000000
4900000.000000,0.00000000,1.00000000
5000000.000000,0.00000000,1.00000000
5100000.000000,0.00000000,1.00000000
5200000.000000,0.00000000,1.00000000
5300000.000000,0.00000000,1.00000000
5400000.000000,0.00000000,1.00000000
5500000.000000,0.00000000,1.00000000
5600000.000000,0.00000000,1.00000000
5700000.000000,0.00000000,1.00000000
5800000.000000,0.00000000,1.00000000
5900000.000000,0.00000000,1.00000000
6000000.000000,0.00000000,1.00000000
6100000.000000,0.00000000,1.00000000
6200000.000000,0.00000000,1.00000000
6300000.000000,0.00000000,1.00000000
6400000.000000,0.00000000,1.00000000
6500000.000000,0.00000000,1.00000000
6600000.000000,0.00000000,1.00000000
6700000.000000,0.00000000,1.00000000
6800000.000000,0.00000000,1.00000000
6900000.000000,0.00000000,1.00000000
7000000.000000,0.00000000,1.00000000
7100000.000000,0.00000000,1.00000000
7200000.000000,0.00000000,1.00000000
7300000.000000,0.00000000,1.00000000
7400000.000000,0.00000000,1.00000000
7500000.000000,0.00000000,1.00000000
7600000.000000,0.00000000,1.00000000
7700000.000000,0.00000000,1.00000000
7800000.000000,0.00000000,1.00000000
7900000.000000,0.00000000,1.00000000
8000000.000000,0.00000000,1.00000000
8100000.000000,0.00000000,1.00000000
8200000.000000,0.00000000,1.00000000
8300000.000000,0.00000000,1.00000000
8400000.000000,0.00000000,1.00000000
8500000.000000,0.00000000,1.00000000
8600000.000000,0.00000000,1.00000000
8700000.000000,0.00000000,1.00000000
8800000.000000,0.00000000,1.00000000
8900000.000000,0.00000000,1.00000000
9000000.000000,0.00000000,1.00000000
9100000.000000,0.00000000,1.00000000
9200000.000000,0.00000000,1.00000000
9300000.000000,0.00000000,1.00000000
9400000.000000,0.00000000,1.00000000
9500000.000000,0.00000000,1.00000000
9600000.000000,0.00000000,1.00000000
9700000.000000,0.00000000,1.00000000
9800000.000000,0.00000000,1.00000000
9900000.000000,0.00000000,1.00000000
10000000.000000,0.00000000,1.00000000
