#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility,EffectiveFloorVolatility,EffectiveCapVolatility
collar_01,CapFloor,1,0,2016-04-28,Interest,5042.6667,EUR,0.0099200000,0.5083333333,2015-10-28,2016-04-28,2755.5556,2015-10-26,0.0000800000,1000000.0000,1.0005089652,5045.2332085741,1.0000000000,5045.2332085741,EUR,0.0100000000,0.0300000000,#N/A,#N/A,#N/A,#N/A
collar_01,CapFloor,2,0,2016-10-28,InterestProjected,5166.8474,EUR,0.0101642900,0.5083333333,2016-04-28,2016-10-28,0.0000,2016-04-26,-0.0001642856,1000000.0000,1.0021811279,5178.1169629131,1.0000000000,5178.1169629131,EUR,0.0100000000,0.0300000000,0.0050241922,0.0100009006,#N/A,#N/A
collar_01,CapFloor,3,0,2017-04-28,InterestProjected,5411.6337,EUR,0.0107043304,0.5055555556,2016-10-28,2017-04-28,0.0000,2016-10-26,-0.0006924030,1000000.0000,1.0040920668,5433.7784450151,1.0000000000,5433.7784450151,EUR,0.0100000000,0.0300000000,0.0052424618,0.0098872496,#N/A,#N/A
collar_01,CapFloor,4,0,2017-10-30,InterestProjected,5536.7054,EUR,0.0107741294,0.5138888889,2017-04-28,2017-10-30,0.0000,2017-04-26,-0.0006924010,1000000.0000,1.0058970355,5569.3555276107,1.0000000000,5569.3555276107,EUR,0.0100000000,0.0300000000,0.0054147500,0.0097113412,#N/A,#N/A
collar_01,CapFloor,5,0,2018-04-30,InterestProjected,5259.7124,EUR,0.0104038266,0.5055555556,2017-10-30,2018-04-30,0.0000,2017-10-26,-0.0001894774,1000000.0000,1.0076262875,5299.8244400511,1.0000000000,5299.8244400511,EUR,0.0100000000,0.0300000000,0.0054166924,0.0093563520,#N/A,#N/A
collar_01,CapFloor,6,0,2018-10-29,InterestProjected,5024.0086,EUR,0.0099375995,0.5055555556,2018-04-30,2018-10-29,0.0000,2018-04-26,0.0004519382,1000000.0000,1.0088233940,5068.3374522917,1.0000000000,5068.3374522917,EUR,0.0100000000,0.0300000000,0.0053454701,0.0088813377,#N/A,#N/A
collar_01,CapFloor,7,0,2019-04-29,InterestProjected,4654.1163,EUR,0.0092059443,0.5055555556,2018-10-29,2019-04-29,0.0000,2018-10-25,0.0015084227,1000000.0000,1.0096565823,4699.0591267148,1.0000000000,4699.0591267148,EUR,0.0100000000,0.0300000000,0.0054837810,0.0087490491,#N/A,#N/A
collar_01,CapFloor,8,0,2019-10-28,InterestProjected,4274.4396,EUR,0.0084549355,0.5055555556,2019-04-29,2019-10-28,0.0000,2019-04-25,0.0029499925,1000000.0000,1.0099807051,4317.1015246563,1.0000000000,4317.1015246563,EUR,0.0100000000,0.0300000000,0.0060780951,0.0089178873,#N/A,#N/A
collar_01,CapFloor,9,0,2020-04-28,InterestProjected,4136.1235,EUR,0.0081366364,0.5083333333,2019-10-28,2020-04-28,0.0000,2019-10-24,0.0038286229,1000000.0000,1.0099087352,4177.1072719902,1.0000000000,4177.1072719902,EUR,0.0100000000,0.0300000000,0.0064159907,0.0089463335,#N/A,#N/A
collar_01,CapFloor,10,0,2020-10-28,InterestProjected,3818.3508,EUR,0.0075115097,0.5083333333,2020-04-28,2020-10-28,0.0000,2020-04-24,0.0050119971,1000000.0000,1.0092891991,3853.8201754238,1.0000000000,3853.8201754238,EUR,0.0100000000,0.0300000000,0.0064876681,0.0087298116,#N/A,#N/A
collar_01,CapFloor,11,0,2021-04-28,InterestProjected,3303.9222,EUR,0.0065352307,0.5055555556,2020-10-28,2021-04-28,0.0000,2020-10-26,0.0067235166,1000000.0000,1.0079047839,3330.0389833080,1.0000000000,3330.0389833080,EUR,0.0100000000,0.0300000000,0.0065697085,0.0085859040,#N/A,#N/A
