#fixingDate,fixingId,fixingValue
2024-01-24,EUR-EONIA,0.0398700000
2024-01-25,EUR-EONIA,0.0399000000
2024-01-26,EUR-EONIA,0.0399000000
2024-01-29,EUR-EONIA,0.0398900000
2024-01-30,EUR-EONIA,0.0399200000
2024-01-31,EUR-EONIA,0.0399200000
2024-02-01,EUR-EONIA,0.0397900000
2024-02-02,EUR-EONIA,0.0399000000
2024-02-05,EUR-EONIA,0.0399100000
2024-02-06,EUR-EONIA,0.0399200000
2024-02-07,EUR-EONIA,0.0399300000
2024-02-08,EUR-EONIA,0.0399300000
2024-02-09,EUR-EONIA,0.0399300000
2024-02-12,EUR-EONIA,0.0399500000
2024-02-13,EUR-EONIA,0.0399400000
2024-02-14,EUR-EONIA,0.0399400000
2024-02-15,EUR-EONIA,0.0399600000
2024-02-16,EUR-EONIA,0.0399600000
2024-02-19,EUR-EONIA,0.0399400000
2024-02-20,EUR-EONIA,0.0399500000
2024-02-21,EUR-EONIA,0.0399600000
2024-02-22,EUR-EONIA,0.0399500000
2024-02-23,EUR-EONIA,0.0399400000
2024-02-26,EUR-EONIA,0.0399200000
2024-02-27,EUR-EONIA,0.0398900000
2024-02-28,EUR-EONIA,0.0399000000
2024-02-29,EUR-EONIA,0.0399100000
2024-03-01,EUR-EONIA,0.0397200000
2024-03-04,EUR-EONIA,0.0398900000
2024-03-05,EUR-EONIA,0.0398800000
2023-09-28,EUR-ESTER,0.0390400000
2023-09-29,EUR-ESTER,0.0390500000
2023-10-02,EUR-ESTER,0.0390600000
2023-10-03,EUR-ESTER,0.0388000000
2023-10-04,EUR-ESTER,0.0389900000
2023-10-05,EUR-ESTER,0.0390000000
2023-10-06,EUR-ESTER,0.0390100000
2023-10-09,EUR-ESTER,0.0390000000
2023-10-10,EUR-ESTER,0.0389900000
2023-10-11,EUR-ESTER,0.0390000000
2023-10-12,EUR-ESTER,0.0389900000
2023-10-13,EUR-ESTER,0.0390100000
2023-10-16,EUR-ESTER,0.0390100000
2023-10-17,EUR-ESTER,0.0390300000
2023-10-18,EUR-ESTER,0.0390200000
2023-10-19,EUR-ESTER,0.0390400000
2023-10-20,EUR-ESTER,0.0390300000
2023-10-23,EUR-ESTER,0.0390500000
2023-10-24,EUR-ESTER,0.0390500000
2023-10-25,EUR-ESTER,0.0390500000
2023-10-26,EUR-ESTER,0.0390400000
2023-10-27,EUR-ESTER,0.0390000000
2023-10-30,EUR-ESTER,0.0390100000
2023-10-31,EUR-ESTER,0.0390300000
2023-11-01,EUR-ESTER,0.0389900000
2023-11-02,EUR-ESTER,0.0388200000
2023-11-03,EUR-ESTER,0.0390000000
2023-11-06,EUR-ESTER,0.0390300000
2023-11-07,EUR-ESTER,0.0390200000
2023-11-08,EUR-ESTER,0.0390000000
2023-11-09,EUR-ESTER,0.0390200000
2023-11-10,EUR-ESTER,0.0390200000
2023-11-13,EUR-ESTER,0.0390200000
2023-11-14,EUR-ESTER,0.0390400000
2023-11-15,EUR-ESTER,0.0390300000
2023-11-16,EUR-ESTER,0.0390200000
2023-11-17,EUR-ESTER,0.0389900000
2023-11-20,EUR-ESTER,0.0390600000
2023-11-21,EUR-ESTER,0.0390200000
2023-11-22,EUR-ESTER,0.0390300000
2023-11-23,EUR-ESTER,0.0390100000
2023-11-24,EUR-ESTER,0.0390200000
2023-11-27,EUR-ESTER,0.0390200000
2023-11-28,EUR-ESTER,0.0390400000
2023-11-29,EUR-ESTER,0.0390300000
2023-11-30,EUR-ESTER,0.0390300000
2023-12-01,EUR-ESTER,0.0390200000
2023-12-04,EUR-ESTER,0.0389100000
2023-12-05,EUR-ESTER,0.0389100000
2023-12-06,EUR-ESTER,0.0390400000
2023-12-07,EUR-ESTER,0.0390500000
2023-12-08,EUR-ESTER,0.0390400000
2023-12-11,EUR-ESTER,0.0390300000
2023-12-12,EUR-ESTER,0.0390300000
2023-12-13,EUR-ESTER,0.0390200000
2023-12-14,EUR-ESTER,0.0390500000
2023-12-15,EUR-ESTER,0.0390500000
2023-12-18,EUR-ESTER,0.0390700000
2023-12-19,EUR-ESTER,0.0390400000
2023-12-20,EUR-ESTER,0.0390100000
2023-12-21,EUR-ESTER,0.0390100000
2023-12-22,EUR-ESTER,0.0389900000
2023-12-25,EUR-ESTER,0.0389900000
2023-12-26,EUR-ESTER,0.0389900000
2023-12-27,EUR-ESTER,0.0389900000
2023-12-28,EUR-ESTER,0.0389900000
2023-12-29,EUR-ESTER,0.0390000000
2024-01-01,EUR-ESTER,0.0390000000
2024-01-02,EUR-ESTER,0.0390000000
2024-01-03,EUR-ESTER,0.0388200000
2024-01-04,EUR-ESTER,0.0390600000
2024-01-05,EUR-ESTER,0.0390400000
2024-01-08,EUR-ESTER,0.0390200000
2024-01-09,EUR-ESTER,0.0390500000
2024-01-10,EUR-ESTER,0.0390400000
2024-01-11,EUR-ESTER,0.0390400000
2024-01-12,EUR-ESTER,0.0390600000
2024-01-15,EUR-ESTER,0.0390500000
2024-01-16,EUR-ESTER,0.0390400000
2024-01-17,EUR-ESTER,0.0390200000
2024-01-18,EUR-ESTER,0.0390500000
2024-01-19,EUR-ESTER,0.0390400000
2024-01-22,EUR-ESTER,0.0390700000
2024-01-23,EUR-ESTER,0.0390400000
2024-01-24,EUR-ESTER,0.0390200000
2024-01-25,EUR-ESTER,0.0390200000
2024-01-26,EUR-ESTER,0.0390500000
2024-01-29,EUR-ESTER,0.0390500000
2024-01-30,EUR-ESTER,0.0390400000
2024-01-31,EUR-ESTER,0.0390700000
2024-02-01,EUR-ESTER,0.0390700000
2024-02-02,EUR-ESTER,0.0389400000
2024-02-05,EUR-ESTER,0.0390500000
2024-02-06,EUR-ESTER,0.0390600000
2024-02-07,EUR-ESTER,0.0390700000
2024-02-08,EUR-ESTER,0.0390800000
2024-02-09,EUR-ESTER,0.0390800000
2024-02-12,EUR-ESTER,0.0390800000
2024-02-13,EUR-ESTER,0.0391000000
2024-02-14,EUR-ESTER,0.0390900000
2024-02-15,EUR-ESTER,0.0390900000
2024-02-16,EUR-ESTER,0.0391100000
2024-02-19,EUR-ESTER,0.0391100000
2024-02-20,EUR-ESTER,0.0390900000
2024-02-21,EUR-ESTER,0.0391000000
2024-02-22,EUR-ESTER,0.0391100000
2024-02-23,EUR-ESTER,0.0391000000
2024-02-26,EUR-ESTER,0.0390900000
2024-02-27,EUR-ESTER,0.0390700000
2024-02-28,EUR-ESTER,0.0390400000
2024-02-29,EUR-ESTER,0.0390500000
2024-03-01,EUR-ESTER,0.0390600000
2024-03-04,EUR-ESTER,0.0388700000
2024-03-05,EUR-ESTER,0.0390400000
2023-11-06,USD-FedFunds,0.0533000000
2023-11-07,USD-FedFunds,0.0533000000
2023-11-08,USD-FedFunds,0.0533000000
2023-11-09,USD-FedFunds,0.0533000000
2023-11-10,USD-FedFunds,0.0533000000
2023-11-13,USD-FedFunds,0.0533000000
2023-11-14,USD-FedFunds,0.0533000000
2023-11-15,USD-FedFunds,0.0533000000
2023-11-16,USD-FedFunds,0.0533000000
2023-11-17,USD-FedFunds,0.0533000000
2023-11-20,USD-FedFunds,0.0533000000
2023-11-21,USD-FedFunds,0.0533000000
2023-11-22,USD-FedFunds,0.0533000000
2023-11-23,USD-FedFunds,0.0533000000
2023-11-24,USD-FedFunds,0.0533000000
2023-11-27,USD-FedFunds,0.0533000000
2023-11-28,USD-FedFunds,0.0533000000
2023-11-29,USD-FedFunds,0.0533000000
2023-11-30,USD-FedFunds,0.0533000000
2023-12-01,USD-FedFunds,0.0533000000
2023-12-04,USD-FedFunds,0.0533000000
2023-12-05,USD-FedFunds,0.0533000000
2023-12-06,USD-FedFunds,0.0533000000
2023-12-07,USD-FedFunds,0.0533000000
2023-12-08,USD-FedFunds,0.0533000000
2023-12-11,USD-FedFunds,0.0533000000
2023-12-12,USD-FedFunds,0.0533000000
2023-12-13,USD-FedFunds,0.0533000000
2023-12-14,USD-FedFunds,0.0533000000
2023-12-15,USD-FedFunds,0.0533000000
2023-12-18,USD-FedFunds,0.0533000000
2023-12-19,USD-FedFunds,0.0533000000
2023-12-20,USD-FedFunds,0.0533000000
2023-12-21,USD-FedFunds,0.0533000000
2023-12-22,USD-FedFunds,0.0533000000
2023-12-25,USD-FedFunds,0.0533000000
2023-12-26,USD-FedFunds,0.0533000000
2023-12-27,USD-FedFunds,0.0533000000
2023-12-28,USD-FedFunds,0.0533000000
2023-12-29,USD-FedFunds,0.0533000000
2024-01-01,USD-FedFunds,0.0533000000
2024-01-02,USD-FedFunds,0.0533000000
2024-01-03,USD-FedFunds,0.0533000000
2024-01-04,USD-FedFunds,0.0533000000
2024-01-05,USD-FedFunds,0.0533000000
2024-01-08,USD-FedFunds,0.0533000000
2024-01-09,USD-FedFunds,0.0533000000
2024-01-10,USD-FedFunds,0.0533000000
2024-01-11,USD-FedFunds,0.0533000000
2024-01-12,USD-FedFunds,0.0533000000
2024-01-15,USD-FedFunds,0.0533000000
2024-01-16,USD-FedFunds,0.0533000000
2024-01-17,USD-FedFunds,0.0533000000
2024-01-18,USD-FedFunds,0.0533000000
2024-01-19,USD-FedFunds,0.0533000000
2024-01-22,USD-FedFunds,0.0533000000
2024-01-23,USD-FedFunds,0.0533000000
2024-01-24,USD-FedFunds,0.0533000000
2024-01-25,USD-FedFunds,0.0533000000
2024-01-26,USD-FedFunds,0.0533000000
2024-01-29,USD-FedFunds,0.0533000000
2024-01-30,USD-FedFunds,0.0533000000
2024-01-31,USD-FedFunds,0.0533000000
2024-02-01,USD-FedFunds,0.0533000000
2024-02-02,USD-FedFunds,0.0533000000
2024-02-05,USD-FedFunds,0.0533000000
2024-02-06,USD-FedFunds,0.0533000000
2024-02-07,USD-FedFunds,0.0533000000
2024-02-08,USD-FedFunds,0.0533000000
2024-02-09,USD-FedFunds,0.0533000000
2024-02-12,USD-FedFunds,0.0533000000
2024-02-13,USD-FedFunds,0.0533000000
2024-02-14,USD-FedFunds,0.0533000000
2024-02-15,USD-FedFunds,0.0533000000
2024-02-16,USD-FedFunds,0.0533000000
2024-02-19,USD-FedFunds,0.0533000000
2024-02-20,USD-FedFunds,0.0533000000
2024-02-21,USD-FedFunds,0.0533000000
2024-02-22,USD-FedFunds,0.0533000000
2024-02-23,USD-FedFunds,0.0533000000
2024-02-26,USD-FedFunds,0.0533000000
2024-02-27,USD-FedFunds,0.0533000000
2024-02-28,USD-FedFunds,0.0533000000
2024-02-29,USD-FedFunds,0.0533000000
2024-03-01,USD-FedFunds,0.0533000000
2024-03-04,USD-FedFunds,0.0533000000
2024-03-05,USD-FedFunds,0.0533000000
2023-09-28,USD-SOFR,0.0531000000
2023-09-29,USD-SOFR,0.0531000000
2023-10-02,USD-SOFR,0.0532000000
2023-10-03,USD-SOFR,0.0533000000
2023-10-04,USD-SOFR,0.0532000000
2023-10-05,USD-SOFR,0.0532000000
2023-10-06,USD-SOFR,0.0532000000
2023-10-10,USD-SOFR,0.0532000000
2023-10-11,USD-SOFR,0.0532000000
2023-10-12,USD-SOFR,0.0532000000
2023-10-13,USD-SOFR,0.0532000000
2023-10-16,USD-SOFR,0.0532000000
2023-10-17,USD-SOFR,0.0532000000
2023-10-18,USD-SOFR,0.0532000000
2023-10-19,USD-SOFR,0.0532000000
2023-10-20,USD-SOFR,0.0530000000
2023-10-23,USD-SOFR,0.0530000000
2023-10-24,USD-SOFR,0.0530000000
2023-10-25,USD-SOFR,0.0530000000
2023-10-26,USD-SOFR,0.0531000000
2023-10-27,USD-SOFR,0.0531000000
2023-10-30,USD-SOFR,0.0531000000
2023-10-31,USD-SOFR,0.0535000000
2023-11-01,USD-SOFR,0.0532000000
2023-11-02,USD-SOFR,0.0533000000
2023-11-03,USD-SOFR,0.0532000000
2023-11-06,USD-SOFR,0.0532000000
2023-11-07,USD-SOFR,0.0532000000
2023-11-08,USD-SOFR,0.0532000000
2023-11-09,USD-SOFR,0.0532000000
2023-11-10,USD-SOFR,0.0532000000
2023-11-13,USD-SOFR,0.0532000000
2023-11-14,USD-SOFR,0.0532000000
2023-11-15,USD-SOFR,0.0532000000
2023-11-16,USD-SOFR,0.0532000000
2023-11-17,USD-SOFR,0.0532000000
2023-11-20,USD-SOFR,0.0531000000
2023-11-21,USD-SOFR,0.0531000000
2023-11-22,USD-SOFR,0.0531000000
2023-11-23,USD-SOFR,0.0531000000
2023-11-24,USD-SOFR,0.0532000000
2023-11-27,USD-SOFR,0.0532000000
2023-11-28,USD-SOFR,0.0532000000
2023-11-29,USD-SOFR,0.0531000000
2023-11-30,USD-SOFR,0.0533000000
2023-12-01,USD-SOFR,0.0539000000
2023-12-04,USD-SOFR,0.0537000000
2023-12-05,USD-SOFR,0.0533000000
2023-12-06,USD-SOFR,0.0532000000
2023-12-07,USD-SOFR,0.0532000000
2023-12-08,USD-SOFR,0.0532000000
2023-12-11,USD-SOFR,0.0532000000
2023-12-12,USD-SOFR,0.0531000000
2023-12-13,USD-SOFR,0.0531000000
2023-12-14,USD-SOFR,0.0531000000
2023-12-15,USD-SOFR,0.0532000000
2023-12-18,USD-SOFR,0.0532000000
2023-12-19,USD-SOFR,0.0531000000
2023-12-20,USD-SOFR,0.0531000000
2023-12-21,USD-SOFR,0.0531000000
2023-12-22,USD-SOFR,0.0532000000
2023-12-25,USD-SOFR,0.0532000000
2023-12-26,USD-SOFR,0.0535000000
2023-12-27,USD-SOFR,0.0539000000
2023-12-28,USD-SOFR,0.0540000000
2023-12-29,USD-SOFR,0.0538000000
2024-01-01,USD-SOFR,0.0538000000
2024-01-02,USD-SOFR,0.0540000000
2024-01-03,USD-SOFR,0.0539000000
2024-01-04,USD-SOFR,0.0532000000
2024-01-05,USD-SOFR,0.0531000000
2024-01-08,USD-SOFR,0.0531000000
2024-01-09,USD-SOFR,0.0531000000
2024-01-10,USD-SOFR,0.0531000000
2024-01-11,USD-SOFR,0.0531000000
2024-01-12,USD-SOFR,0.0531000000
2024-01-15,USD-SOFR,0.0531000000
2024-01-16,USD-SOFR,0.0532000000
2024-01-17,USD-SOFR,0.0532000000
2024-01-18,USD-SOFR,0.0531000000
2024-01-19,USD-SOFR,0.0531000000
2024-01-22,USD-SOFR,0.0531000000
2024-01-23,USD-SOFR,0.0531000000
2024-01-24,USD-SOFR,0.0531000000
2024-01-25,USD-SOFR,0.0532000000
2024-01-26,USD-SOFR,0.0532000000
2024-01-29,USD-SOFR,0.0531000000
2024-01-30,USD-SOFR,0.0531000000
2024-01-31,USD-SOFR,0.0532000000
2024-02-01,USD-SOFR,0.0532000000
2024-02-02,USD-SOFR,0.0532000000
2024-02-05,USD-SOFR,0.0531000000
2024-02-06,USD-SOFR,0.0531000000
2024-02-07,USD-SOFR,0.0531000000
2024-02-08,USD-SOFR,0.0531000000
2024-02-09,USD-SOFR,0.0531000000
2024-02-12,USD-SOFR,0.0531000000
2024-02-13,USD-SOFR,0.0531000000
2024-02-14,USD-SOFR,0.0530000000
2024-02-15,USD-SOFR,0.0531000000
2024-02-16,USD-SOFR,0.0530000000
2024-02-19,USD-SOFR,0.0530000000
2024-02-20,USD-SOFR,0.0530000000
2024-02-21,USD-SOFR,0.0530000000
2024-02-22,USD-SOFR,0.0530000000
2024-02-23,USD-SOFR,0.0531000000
2024-02-26,USD-SOFR,0.0531000000
2024-02-27,USD-SOFR,0.0531000000
2024-02-28,USD-SOFR,0.0531000000
2024-02-29,USD-SOFR,0.0532000000
2024-03-01,USD-SOFR,0.0531000000
2024-03-04,USD-SOFR,0.0531000000
2024-03-05,USD-SOFR,0.0531000000
2024-02-27,EUR-EURIBOR-3M,0.0395200000
2024-02-28,EUR-EURIBOR-3M,0.0394200000
2024-02-29,EUR-EURIBOR-3M,0.0393700000
2024-03-01,EUR-EURIBOR-3M,0.0393800000
2024-03-04,EUR-EURIBOR-3M,0.0393200000
2024-03-05,EUR-EURIBOR-3M,0.0392600000
2024-02-27,EUR-EURIBOR-6M,0.0391800000
2024-02-28,EUR-EURIBOR-6M,0.0391500000
2024-02-29,EUR-EURIBOR-6M,0.0390800000
2024-03-01,EUR-EURIBOR-6M,0.0391200000
2024-03-04,EUR-EURIBOR-6M,0.0391500000
2024-03-05,EUR-EURIBOR-6M,0.0392100000
