Id,NettingSet,DateIndex,Date,Sample,Depth,Value
CPTY_A,,0,2016-02-05,0,0,-270434.9688
CPTY_A,,1,2016-03-07,1,0,-278777.3125
CPTY_A,,1,2016-03-07,2,0,-73909.9297
CPTY_A,,1,2016-03-07,3,0,-479228.6875
CPTY_A,,1,2016-03-07,4,0,-443111.6562
CPTY_A,,1,2016-03-07,5,0,-597717.5000
CPTY_A,,1,2016-03-07,6,0,50257.0117
CPTY_A,,1,2016-03-07,7,0,-110274.2344
CPTY_A,,1,2016-03-07,8,0,-249958.5625
CPTY_A,,1,2016-03-07,9,0,-671592.4375
CPTY_A,,1,2016-03-07,10,0,-71765.9297
CPTY_A,,1,2016-03-07,11,0,-918.8787
CPTY_A,,1,2016-03-07,12,0,497860.3125
CPTY_A,,1,2016-03-07,13,0,-489353.9375
CPTY_A,,1,2016-03-07,14,0,-205042.5312
CPTY_A,,1,2016-03-07,15,0,-964483.6250
CPTY_A,,1,2016-03-07,16,0,-553011.9375
CPTY_A,,1,2016-03-07,17,0,-264124.5000
CPTY_A,,1,2016-03-07,18,0,-654749.8750
CPTY_A,,1,2016-03-07,19,0,636519.6250
CPTY_A,,1,2016-03-07,20,0,-318217.0625
CPTY_A,,1,2016-03-07,21,0,-143365.7188
CPTY_A,,1,2016-03-07,22,0,-617628.5000
CPTY_A,,1,2016-03-07,23,0,-185892.6719
CPTY_A,,1,2016-03-07,24,0,-32132.5840
CPTY_A,,1,2016-03-07,25,0,-123078.2812
CPTY_A,,1,2016-03-07,26,0,-489224.5312
CPTY_A,,1,2016-03-07,27,0,229003.2344
CPTY_A,,1,2016-03-07,28,0,-1053010.1250
CPTY_A,,1,2016-03-07,29,0,-226374.8594
CPTY_A,,1,2016-03-07,30,0,-599632.4375
CPTY_A,,1,2016-03-07,31,0,62954.2891
CPTY_A,,1,2016-03-07,32,0,-792664.2500
CPTY_A,,1,2016-03-07,33,0,-757833.9375
CPTY_A,,1,2016-03-07,34,0,-599330.9375
CPTY_A,,1,2016-03-07,35,0,103664.8125
CPTY_A,,1,2016-03-07,36,0,-526601.7500
CPTY_A,,1,2016-03-07,37,0,258437.4844
CPTY_A,,1,2016-03-07,38,0,-726999.6875
CPTY_A,,1,2016-03-07,39,0,-1826.8595
CPTY_A,,1,2016-03-07,40,0,-340578.7500
CPTY_A,,1,2016-03-07,41,0,108917.3594
CPTY_A,,1,2016-03-07,42,0,-1017834.8125
CPTY_A,,1,2016-03-07,43,0,-1250.8180
CPTY_A,,1,2016-03-07,44,0,-563633.9375
CPTY_A,,1,2016-03-07,45,0,-365102.1875
CPTY_A,,1,2016-03-07,46,0,-116813.4375
CPTY_A,,1,2016-03-07,47,0,501133.6562
CPTY_A,,1,2016-03-07,48,0,-70022.9062
CPTY_A,,1,2016-03-07,49,0,-502177.9062
CPTY_A,,1,2016-03-07,50,0,-568776.1875
CPTY_A,,2,2016-04-05,1,0,-286794.6875
CPTY_A,,2,2016-04-05,2,0,-412973.5938
CPTY_A,,2,2016-04-05,3,0,-158530.4219
CPTY_A,,2,2016-04-05,4,0,-1050275.7500
CPTY_A,,2,2016-04-05,5,0,-263033.4062
CPTY_A,,2,2016-04-05,6,0,108688.6016
CPTY_A,,2,2016-04-05,7,0,109689.8125
CPTY_A,,2,2016-04-05,8,0,-219598.2656
CPTY_A,,2,2016-04-05,9,0,-754366.5625
CPTY_A,,2,2016-04-05,10,0,-1035401.1250
CPTY_A,,2,2016-04-05,11,0,386768.9688
CPTY_A,,2,2016-04-05,12,0,502874.0312
CPTY_A,,2,2016-04-05,13,0,-322235.2812
CPTY_A,,2,2016-04-05,14,0,224224.1875
CPTY_A,,2,2016-04-05,15,0,-934820.3750
CPTY_A,,2,2016-04-05,16,0,-160628.7500
CPTY_A,,2,2016-04-05,17,0,-646116.0000
CPTY_A,,2,2016-04-05,18,0,-1297560.0000
CPTY_A,,2,2016-04-05,19,0,596756.8125
CPTY_A,,2,2016-04-05,20,0,-384950.0000
CPTY_A,,2,2016-04-05,21,0,-356170.7188
CPTY_A,,2,2016-04-05,22,0,228536.8750
CPTY_A,,2,2016-04-05,23,0,-245950.7812
CPTY_A,,2,2016-04-05,24,0,723187.2500
CPTY_A,,2,2016-04-05,25,0,-687746.0625
CPTY_A,,2,2016-04-05,26,0,-487474.4375
CPTY_A,,2,2016-04-05,27,0,628159.5625
CPTY_A,,2,2016-04-05,28,0,-1390346.8750
CPTY_A,,2,2016-04-05,29,0,-201687.3594
CPTY_A,,2,2016-04-05,30,0,-415655.9062
CPTY_A,,2,2016-04-05,31,0,-179720.9688
CPTY_A,,2,2016-04-05,32,0,-557087.5000
CPTY_A,,2,2016-04-05,33,0,-1113374.3750
CPTY_A,,2,2016-04-05,34,0,-265369.7188
CPTY_A,,2,2016-04-05,35,0,10015.5020
CPTY_A,,2,2016-04-05,36,0,-431440.5312
CPTY_A,,2,2016-04-05,37,0,-51422.2461
