#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_B,2024-06-10,0.000000,100000.00,0.00,100000.00,1147361.38,100000.00,100000.00,100000.00,100000.00
CPTY_B,2024-06-11,0.002732,207157.40,3226939.90,1044351.97,1154064.77,207179.79,207179.79,207179.79,207179.79
CPTY_B,2024-06-12,0.005464,352612.26,451367.33,2223058.22,1169615.33,352688.63,352688.63,279934.21,279934.21
CPTY_B,2024-06-13,0.008197,180950.44,281742.25,520660.74,1165218.63,181009.26,352688.63,246959.23,304185.68
CPTY_B,2024-06-17,0.019126,160879.87,12649.06,311605.36,1144552.08,161001.99,352688.63,197840.81,331901.65
CPTY_B,2024-06-24,0.038251,122339.04,33883.45,317569.72,1174866.66,122520.17,352688.63,160180.49,342295.14
CPTY_B,2024-07-10,0.081967,74619.19,94126.32,310700.90,1186391.46,74851.47,352688.63,114671.68,347838.33
CPTY_B,2024-12-10,0.500000,62237.83,62805.10,253312.28,1111711.45,63379.29,352688.63,71787.88,351893.50
CPTY_B,2025-06-10,0.998465,73941.57,94227.44,385200.59,1048332.19,76523.49,352688.63,74152.04,352290.45
CPTY_B,2026-06-10,1.998465,46695.13,41010.15,191860.00,977165.20,49697.88,352688.63,61915.57,352489.69
CPTY_B,2044-06-10,20.000000,0.00,0.00,0.00,0.00,0.00,352688.63,6186.81,352668.75
