#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_B_full,2024-06-10,0.000000,0.00,0.00,0.00,1147361.38,0.00,0.00,0.00,0.00
CPTY_B_full,2024-06-11,0.002732,140020.38,3259802.87,944351.98,1154064.77,140035.52,140035.52,140035.52,140035.52
CPTY_B_full,2024-06-12,0.005464,277954.66,476709.72,2123058.22,1169615.33,278014.85,278014.85,209025.19,209025.19
CPTY_B_full,2024-06-13,0.008197,108445.04,309236.84,420660.74,1165218.63,108480.29,278014.85,175510.22,232021.74
CPTY_B_full,2024-06-17,0.019126,83719.38,35488.56,211605.36,1144552.08,83782.93,278014.85,123094.63,258303.52
CPTY_B_full,2024-06-24,0.038251,59718.45,71262.86,217569.72,1174866.66,59806.87,278014.85,91450.75,268159.19
CPTY_B_full,2024-07-10,0.081967,74619.19,94126.32,310700.90,1186391.46,74851.47,278014.85,82597.80,273415.54
CPTY_B_full,2024-12-10,0.500000,62237.83,62805.10,253312.28,1111711.45,63379.29,278014.85,66529.86,277260.87
CPTY_B_full,2025-06-10,0.998465,73941.57,94227.44,385200.59,1048332.19,76523.49,278014.85,71519.00,277637.28
CPTY_B_full,2026-06-10,1.998465,46695.13,41010.15,191860.00,977165.20,49697.88,278014.85,60600.06,277826.21
CPTY_B_full,2044-06-10,20.000000,0.00,0.00,0.00,0.00,0.00,278014.85,6055.36,277996.01
