#Scenario,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
BASE,Swap_EUR,2022-02-07,6.005741,529476,586523,0,0,3447774,597383,642635,444673.67,472531.20
BASE,Swap_EUR,2022-05-05,6.244098,577622,538554,0,0,2993876,654830,654830,452695.97,479490.09
BASE,Swap_EUR,2022-08-05,6.496152,585068,546466,0,0,2733867,666635,666635,460996.96,486751.45
BASE,Swap_EUR,2022-11-07,6.753687,543794,587356,0,0,2617681,622819,666635,467167.62,493610.86
BASE,Swap_EUR,2023-02-06,7.003002,564828,604458,0,0,2778700,650156,666635,473682.22,499770.74
BASE,Swap_EUR,2023-05-05,7.244098,588787,534613,0,0,2914829,681022,681022,480582.83,505803.08
BASE,Swap_EUR,2023-08-07,7.501632,596220,556280,0,0,2780344,693194,693194,487881.86,512236.28
BASE,Swap_EUR,2023-11-06,7.750947,539127,586739,0,0,2357097,629961,693194,492451.94,518056.92
BASE,Swap_EUR,2024-02-05,8.000000,560024,606653,0,0,2355153,657661,693194,497595.16,523509.22
BASE,Swap_EUR,2024-05-06,8.248634,546382,525467,0,0,2365075,644860,693194,502034.09,528623.93
BASE,Swap_EUR,2024-08-05,8.497268,528053,514692,0,0,2169792,626355,693194,505671.78,533439.32
BASE,Swap_EUR,2024-11-05,8.748634,454943,526463,0,0,1904809,542372,693194,506726.25,538029.40
BASE,Swap_EUR,2025-02-05,9.000262,466876,531940,0,0,2324003,559421,693194,508199.50,542367.46
BASE,Swap_EUR,2025-05-05,9.244098,490811,467745,0,0,2161479,590987,693194,510383.22,546345.88
BASE,Swap_EUR,2025-08-05,9.496152,528352,487801,0,0,1898813,639417,693194,513808.15,550243.64
BASE,Swap_EUR,2025-11-05,9.748207,449743,491601,0,0,1812347,547045,693194,514667.53,553939.84
BASE,Swap_EUR,2026-02-05,10.000262,437071,490059,0,0,1708685,534328,693194,515163.07,557449.71
BASE,Swap_EUR,2026-05-05,10.244098,424335,411727,0,0,1687609,521303,693194,515309.22,560680.77
BASE,Swap_EUR,2026-08-05,10.496152,426204,419339,0,0,1920258,526256,693194,515572.10,563862.94
BASE,Swap_EUR,2026-11-05,10.748207,375851,444322,0,0,1677103,466437,693194,514419.85,566895.86
BASE,Swap_EUR,2027-02-05,11.000262,386965,454843,0,0,2013103,482665,693194,513692.24,569789.80
BASE,Swap_EUR,2027-05-05,11.244098,426984,399888,0,0,2228554,535195,693194,514158.54,572465.90
BASE,Swap_EUR,2027-08-05,11.496152,439121,402983,0,0,1859116,553200,693194,515014.52,575112.88
BASE,Swap_EUR,2027-11-05,11.748207,356047,403302,0,0,1778653,450819,693194,513637.23,577646.27
BASE,Swap_EUR,2028-02-07,12.005464,376382,414167,0,0,1839901,479038,693194,512895.81,580122.27
BASE,Swap_EUR,2028-05-05,12.245902,374144,346084,0,0,2051090,478500,693194,512220.48,582342.33
BASE,Swap_EUR,2028-08-07,12.502732,350560,331299,0,0,1897686,450662,693194,510955.95,584619.43
BASE,Swap_EUR,2028-11-06,12.751366,281114,349405,0,0,1414103,363198,693194,508074.88,586736.49
BASE,Swap_EUR,2029-02-05,13.000262,284290,348609,0,0,1275621,369144,693194,505414.99,588774.66
BASE,Swap_EUR,2029-05-07,13.249577,306127,294612,0,0,1281693,399495,693194,503421.91,590739.50
BASE,Swap_EUR,2029-08-06,13.498892,318023,304138,0,0,1253102,417101,693194,501827.62,592631.76
BASE,Swap_EUR,2029-11-05,13.748207,259584,332738,0,0,1026621,342163,693194,498932.21,594455.39
BASE,Swap_EUR,2030-02-05,14.000262,256078,334743,0,0,1039745,339255,693194,496057.44,596233.04
BASE,Swap_EUR,2030-05-06,14.246837,268385,264999,0,0,1050929,357323,693194,493656.32,597911.18
BASE,Swap_EUR,2030-08-05,14.496152,289777,283855,0,0,1141246,387740,693194,491834.70,599549.91
BASE,Swap_EUR,2030-11-05,14.748207,234415,300034,0,0,990641,315254,693194,488816.83,601150.34
BASE,Swap_EUR,2031-02-05,15.000262,255826,315093,0,0,1065228,345793,693194,486413.55,602696.98
BASE,Swap_EUR,2031-05-05,15.244098,281291,255009,0,0,1109331,382080,693194,484744.68,604144.52
BASE,Swap_EUR,2031-08-05,15.496152,287334,265800,0,0,1138887,392268,693194,483240.49,605592.96
BASE,Swap_EUR,2031-11-05,15.748207,219126,277189,0,0,905149,300668,693194,480318.35,606995.04
BASE,Swap_EUR,2032-02-05,16.000000,213844,273214,0,0,879265,294908,693194,477400.54,608351.56
BASE,Swap_EUR,2032-05-05,16.245902,220005,208599,0,0,839365,304910,693194,474789.68,609635.75
BASE,Swap_EUR,2032-08-05,16.497268,222267,206400,0,0,881121,309608,693194,472272.83,610908.91
BASE,Swap_EUR,2032-11-05,16.748634,162944,222288,0,0,630893,228126,693194,468608.64,612143.86
BASE,Swap_EUR,2033-02-07,17.005741,164265,223461,0,0,639835,231167,693194,465018.79,613369.24
BASE,Swap_EUR,2033-05-05,17.244098,177984,163313,0,0,604306,251675,693194,462069.85,614472.62
BASE,Swap_EUR,2033-08-05,17.496152,177663,163427,0,0,618916,252494,693194,459050.64,615606.70
BASE,Swap_EUR,2033-11-07,17.753687,111922,170863,0,0,459830,159888,693194,454710.99,616732.17
BASE,Swap_EUR,2034-02-06,18.003002,112937,174966,0,0,474552,162147,693194,450659.41,617791.06
BASE,Swap_EUR,2034-05-05,18.244098,113449,106679,0,0,427867,163673,693194,446866.88,618787.51
BASE,Swap_EUR,2034-08-07,18.501632,115493,108708,0,0,474422,167486,693194,442978.03,619823.21
BASE,Swap_EUR,2034-11-06,18.750947,56768,119278,0,0,288827,82738,693194,438188.22,620798.76
BASE,Swap_EUR,2035-02-05,19.000262,56662,118862,0,0,287293,82997,693194,433527.52,621748.70
BASE,Swap_EUR,2035-05-07,19.249577,56100,51038,0,0,238898,82586,693194,428982.22,622674.04
BASE,Swap_EUR,2035-08-06,19.498892,57504,52652,0,0,264951,85077,693194,424585.01,623575.71
BASE,Swap_EUR,2035-11-05,19.748207,7475,72830,0,0,61570,11114,693194,419365.06,624454.62
BASE,Swap_EUR,2036-02-05,20.000000,7475,72831,0,0,61605,11172,693194,414226.05,625320.02
BASE,Swap_EUR,2036-05-05,20.245902,0,0,0,0,0,0,693194,0.00,0.00
BASE,Swap_EUR,2036-08-05,20.497268,0,0,0,0,0,0,693194,0.00,0.00
BASE,Swap_EUR,2036-11-05,20.748634,0,0,0,0,0,0,693194,0.00,0.00
BASE,Swap_EUR,2037-02-05,21.000262,0,0,0,0,0,0,693194,0.00,0.00
BASE,Swap_EUR,2037-05-05,21.244098,0,0,0,0,0,0,693194,0.00,0.00
BASE,Swap_EUR,2037-08-05,21.496152,0,0,0,0,0,0,693194,0.00,0.00
BASE,Swap_EUR,2037-11-05,21.748207,0,0,0,0,0,0,693194,0.00,0.00
BASE,Swap_EUR,2038-02-05,22.000262,0,0,0,0,0,0,693194,0.00,0.00
eur_6m_up,Swap_EUR,2016-02-05,0.000000,3234383,0,0,0,3234383,3234383,3234383,3234382.75,3234382.75
eur_6m_up,Swap_EUR,2016-05-05,0.245902,3311319,0,0,0,3973929,3327878,3327878,3327878.49,3327878.49
eur_6m_up,Swap_EUR,2016-08-05,0.497268,3332184,0,0,0,4380261,3365883,3365883,3347089.72,3347089.72
eur_6m_up,Swap_EUR,2016-11-07,0.754098,3150066,0,0,0,4332108,3198377,3365883,3296441.35,3353490.43
eur_6m_up,Swap_EUR,2017-02-06,1.003002,3142182,0,0,0,4758517,3206261,3365883,3274062.34,3356565.83
eur_6m_up,Swap_EUR,2017-05-05,1.244098,3133104,0,0,0,4458302,3212621,3365883,3262155.57,3358371.48
eur_6m_up,Swap_EUR,2017-08-07,1.501632,3155518,0,0,0,5096626,3252422,3365883,3260486.17,3359659.78
eur_6m_up,Swap_EUR,2017-11-06,1.750947,2953554,0,0,0,5389582,3059493,3365883,3231867.03,3360545.94
eur_6m_up,Swap_EUR,2018-02-05,2.000262,2962229,0,0,0,5487271,3083762,3365883,3213406.99,3361211.20
eur_6m_up,Swap_EUR,2018-05-07,2.249577,2954773,0,0,0,5623530,3091425,3365883,3199888.01,3361729.00
eur_6m_up,Swap_EUR,2018-08-06,2.498892,2954489,0,0,0,5811477,3106638,3365883,3190584.39,3362143.47
eur_6m_up,Swap_EUR,2018-11-05,2.748207,2762012,0,0,0,5450136,2918820,3365883,3165930.19,3362482.75
eur_6m_up,Swap_EUR,2019-02-05,3.000262,2735687,0,0,0,5222016,2905666,3365883,3144065.18,3362768.43
eur_6m_up,Swap_EUR,2019-05-06,3.246837,2726722,0,0,0,5121694,2910517,3365883,3126328.75,3363004.99
eur_6m_up,Swap_EUR,2019-08-05,3.496152,2716614,0,0,0,5493225,2914277,3365883,3111207.09,3363210.24
eur_6m_up,Swap_EUR,2019-11-05,3.748207,2530762,0,0,0,4997169,2728674,3365883,3085483.00,3363390.00
eur_6m_up,Swap_EUR,2020-02-05,4.000000,2536010,0,0,0,5347876,2748204,3365883,3064251.92,3363546.95
eur_6m_up,Swap_EUR,2020-05-05,4.245902,2542373,0,0,0,5563465,2768771,3365883,3047139.11,3363682.26
eur_6m_up,Swap_EUR,2020-08-05,4.497268,2547611,0,0,0,5795049,2788550,3365883,3032685.79,3363805.28
eur_6m_up,Swap_EUR,2020-11-05,4.748634,2376427,0,0,0,5941967,2614372,3365883,3010542.58,3363915.28
eur_6m_up,Swap_EUR,2021-02-05,5.000262,2381836,7872,0,0,6201047,2633614,3365883,2991574.41,3364014.32
eur_6m_up,Swap_EUR,2021-05-05,5.244098,2405839,4657,0,0,6246024,2673208,3365883,2976771.27,3364101.22
eur_6m_up,Swap_EUR,2021-08-05,5.496152,2387555,9453,0,0,6224359,2666350,3365883,2962535.28,3364182.95
eur_6m_up,Swap_EUR,2021-11-05,5.748207,2223534,7436,0,0,6019610,2495773,3365883,2942068.08,3364257.51
eur_6m_up,Swap_EUR,2022-02-07,6.005741,2225436,5225,0,0,6183654,2510855,3365883,2923577.11,3364327.22
eur_6m_up,Swap_EUR,2022-05-05,6.244098,2232650,4373,0,0,5559714,2531076,3365883,2908594.16,3364386.62
eur_6m_up,Swap_EUR,2022-08-05,6.496152,2236381,8416,0,0,5267899,2548168,3365883,2894609.39,3364444.70
eur_6m_up,Swap_EUR,2022-11-07,6.753687,2070653,14545,0,0,5050892,2371564,3365883,2874664.43,3364499.55
eur_6m_up,Swap_EUR,2023-02-06,7.003002,2091580,31327,0,0,5235370,2407551,3365883,2858034.65,3364548.82
eur_6m_up,Swap_EUR,2023-05-05,7.244098,2089464,21987,0,0,5268007,2416785,3365883,2843349.12,3364593.23
eur_6m_up,Swap_EUR,2023-08-07,7.501632,2086291,34403,0,0,5120804,2425622,3365883,2829008.38,3364637.52
eur_6m_up,Swap_EUR,2023-11-06,7.750947,1918904,42701,0,0,4561708,2242205,3365883,2810133.40,3364677.59
eur_6m_up,Swap_EUR,2024-02-05,8.000000,1922248,45070,0,0,4559781,2257382,3365883,2792925.34,3364715.13
eur_6m_up,Swap_EUR,2024-05-06,8.248634,1898840,42042,0,0,4461379,2241081,3365883,2776291.41,3364750.34
eur_6m_up,Swap_EUR,2024-08-05,8.497268,1889140,40562,0,0,4243808,2240820,3365883,2760623.26,3364783.49
eur_6m_up,Swap_EUR,2024-11-05,8.748634,1718910,42018,0,0,3868195,2049242,3365883,2740183.83,3364815.09
eur_6m_up,Swap_EUR,2025-02-05,9.000262,1722258,38002,0,0,4332295,2063648,3365883,2721269.35,3364844.96
eur_6m_up,Swap_EUR,2025-05-05,9.244098,1705766,17528,0,0,4045289,2053917,3365883,2703666.30,3364872.35
eur_6m_up,Swap_EUR,2025-08-05,9.496152,1734799,27331,0,0,3759558,2099472,3365883,2687629.28,3364899.18
eur_6m_up,Swap_EUR,2025-11-05,9.748207,1571455,30330,0,0,3579569,1911439,3365883,2667559.70,3364924.63
eur_6m_up,Swap_EUR,2026-02-05,10.000262,1561926,32846,0,0,3466853,1909487,3365883,2648452.62,3364948.79
eur_6m_up,Swap_EUR,2026-05-05,10.244098,1544265,33438,0,0,3343226,1897159,3365883,2630569.92,3364971.03
eur_6m_up,Swap_EUR,2026-08-05,10.496152,1543039,38688,0,0,3597748,1905270,3365883,2613152.55,3364992.94
eur_6m_up,Swap_EUR,2026-11-05,10.748207,1387725,40958,0,0,3249470,1722187,3365883,2592258.64,3365013.82
eur_6m_up,Swap_EUR,2027-02-05,11.000262,1388300,40922,0,0,3615706,1731641,3365883,2572538.86,3365033.74
eur_6m_up,Swap_EUR,2027-05-05,11.244098,1398288,35299,0,0,3747638,1752658,3365883,2554759.21,3365052.17
eur_6m_up,Swap_EUR,2027-08-05,11.496152,1414970,42012,0,0,3347398,1782564,3365883,2537828.71,3365070.39
eur_6m_up,Swap_EUR,2027-11-05,11.748207,1251694,43775,0,0,3180006,1584870,3365883,2517383.22,3365087.83
eur_6m_up,Swap_EUR,2028-02-07,12.005464,1264029,45716,0,0,3246353,1608785,3365883,2497913.45,3365104.88
eur_6m_up,Swap_EUR,2028-05-05,12.245902,1244205,40857,0,0,3376154,1591236,3365883,2480111.66,3365120.16
eur_6m_up,Swap_EUR,2028-08-07,12.502732,1228328,34241,0,0,3211061,1579073,3365883,2461602.57,3365135.84
eur_6m_up,Swap_EUR,2028-11-06,12.751366,1062181,36282,0,0,2613633,1372334,3365883,2440363.36,3365150.41
eur_6m_up,Swap_EUR,2029-02-05,13.000262,1063129,32879,0,0,2465116,1380452,3365883,2420070.87,3365164.44
eur_6m_up,Swap_EUR,2029-05-07,13.249577,1055646,27044,0,0,2382618,1377613,3365883,2400455.12,3365177.97
eur_6m_up,Swap_EUR,2029-08-06,13.498892,1055967,24908,0,0,2353701,1384946,3365883,2381699.38,3365191.00
eur_6m_up,Swap_EUR,2029-11-05,13.748207,894793,30527,0,0,2032563,1179447,3365883,2359897.29,3365203.55
eur_6m_up,Swap_EUR,2030-02-05,14.000262,898183,39720,0,0,2047047,1189922,3365883,2338833.54,3365215.79
eur_6m_up,Swap_EUR,2030-05-06,14.246837,899937,34241,0,0,1972902,1198161,3365883,2319091.49,3365227.34
eur_6m_up,Swap_EUR,2030-08-05,14.496152,901359,33001,0,0,2068049,1206075,3365883,2299949.05,3365238.63
eur_6m_up,Swap_EUR,2030-11-05,14.748207,767812,47823,0,0,1831543,1032593,3365883,2278289.27,3365249.64
eur_6m_up,Swap_EUR,2031-02-05,15.000262,780178,53493,0,0,1910340,1054546,3365883,2257726.26,3365260.29
eur_6m_up,Swap_EUR,2031-05-05,15.244098,773453,35338,0,0,1871987,1050586,3365883,2238417.55,3365270.26
eur_6m_up,Swap_EUR,2031-08-05,15.496152,766698,33524,0,0,1903112,1046693,3365883,2219033.39,3365280.23
eur_6m_up,Swap_EUR,2031-11-05,15.748207,621752,42708,0,0,1583302,853119,3365883,2197171.51,3365289.88
eur_6m_up,Swap_EUR,2032-02-05,16.000000,614551,36736,0,0,1557011,847517,3365883,2175931.93,3365299.22
eur_6m_up,Swap_EUR,2032-05-05,16.245902,596506,21467,0,0,1433987,826712,3365883,2155509.83,3365308.06
eur_6m_up,Swap_EUR,2032-08-05,16.497268,602284,22616,0,0,1477270,838955,3365883,2135449.70,3365316.83
eur_6m_up,Swap_EUR,2032-11-05,16.748634,456061,25473,0,0,1143556,638496,3365883,2112983.18,3365325.33
eur_6m_up,Swap_EUR,2033-02-07,17.005741,456150,25426,0,0,1152889,641931,3365883,2090742.53,3365333.76
eur_6m_up,Swap_EUR,2033-05-05,17.244098,448096,14658,0,0,1039559,633621,3365883,2070601.50,3365341.36
eur_6m_up,Swap_EUR,2033-08-05,17.496152,450477,17516,0,0,1054351,640219,3365883,2049994.98,3365349.17
eur_6m_up,Swap_EUR,2033-11-07,17.753687,316012,28613,0,0,818236,451444,3365883,2026806.47,3365356.92
eur_6m_up,Swap_EUR,2034-02-06,18.003002,315456,31162,0,0,833544,452911,3365883,2005010.33,3365364.20
eur_6m_up,Swap_EUR,2034-05-05,18.244098,302805,18947,0,0,714460,436857,3365883,1984287.17,3365371.06
eur_6m_up,Swap_EUR,2034-08-07,18.501632,302772,18755,0,0,761961,439073,3365883,1962778.50,3365378.20
eur_6m_up,Swap_EUR,2034-11-06,18.750947,172482,28470,0,0,501946,251385,3365883,1940023.59,3365384.91
eur_6m_up,Swap_EUR,2035-02-05,19.000262,171099,27351,0,0,503474,250621,3365883,1917855.81,3365391.45
eur_6m_up,Swap_EUR,2035-05-07,19.249577,151847,8898,0,0,380028,223536,3365883,1895911.47,3365397.82
eur_6m_up,Swap_EUR,2035-08-06,19.498892,152727,10266,0,0,400538,225960,3365883,1874559.27,3365404.03
eur_6m_up,Swap_EUR,2035-11-05,19.748207,29749,27414,0,0,127489,44235,3365883,1851451.99,3365410.08
eur_6m_up,Swap_EUR,2036-02-05,20.000000,29750,27415,0,0,127565,44461,3365883,1828702.62,3365416.04
eur_6m_up,Swap_EUR,2036-05-05,20.245902,0,0,0,0,0,0,3365883,0.00,0.00
eur_6m_up,Swap_EUR,2036-08-05,20.497268,0,0,0,0,0,0,3365883,0.00,0.00
eur_6m_up,Swap_EUR,2036-11-05,20.748634,0,0,0,0,0,0,3365883,0.00,0.00
eur_6m_up,Swap_EUR,2037-02-05,21.000262,0,0,0,0,0,0,3365883,0.00,0.00
eur_6m_up,Swap_EUR,2037-05-05,21.244098,0,0,0,0,0,0,3365883,0.00,0.00
eur_6m_up,Swap_EUR,2037-08-05,21.496152,0,0,0,0,0,0,3365883,0.00,0.00
eur_6m_up,Swap_EUR,2037-11-05,21.748207,0,0,0,0,0,0,3365883,0.00,0.00
eur_6m_up,Swap_EUR,2038-02-05,22.000262,0,0,0,0,0,0,3365883,0.00,0.00
eonia_up,Swap_EUR,2016-02-05,0.000000,13197,0,0,0,13197,13197,13197,13197.44,13197.44
eonia_up,Swap_EUR,2016-05-05,0.245902,112874,109587,0,0,461067,113999,113999,113999.05,113999.05
eonia_up,Swap_EUR,2016-08-05,0.497268,182519,165038,0,0,734809,186212,186212,150502.46,150502.46
eonia_up,Swap_EUR,2016-11-07,0.754098,144157,212445,0,0,744076,148598,186212,149853.80,162664.51
eonia_up,Swap_EUR,2017-02-06,1.003002,164631,238534,0,0,1034507,171401,186212,155200.84,168508.10
eonia_up,Swap_EUR,2017-05-05,1.244098,244234,227491,0,0,927021,256755,256755,174881.18,185609.60
eonia_up,Swap_EUR,2017-08-07,1.501632,294595,262249,0,0,1366845,312914,312914,198554.26,207442.73
eonia_up,Swap_EUR,2017-11-06,1.750947,288822,353801,0,0,1609877,309860,312914,214402.92,222460.69
eonia_up,Swap_EUR,2018-02-05,2.000262,335559,394579,0,0,1673551,363602,363602,232999.33,240052.77
eonia_up,Swap_EUR,2018-05-07,2.249577,376302,347526,0,0,1871263,411843,411843,252820.14,259091.86
eonia_up,Swap_EUR,2018-08-06,2.498892,405901,376982,0,0,2000875,448699,448699,272362.97,278008.96
eonia_up,Swap_EUR,2018-11-05,2.748207,347248,408701,0,0,1782257,387716,448699,282827.72,293493.78
eonia_up,Swap_EUR,2019-02-05,3.000262,335564,415403,0,0,1624763,378475,448699,290863.11,306532.67
eonia_up,Swap_EUR,2019-05-06,3.246837,368286,366044,0,0,1636847,419506,448699,300632.64,317329.21
eonia_up,Swap_EUR,2019-08-05,3.496152,368079,373017,0,0,1901224,423480,448699,309393.01,326697.32
eonia_up,Swap_EUR,2019-11-05,3.748207,304919,394886,0,0,1582149,354375,448699,312417.88,334901.51
eonia_up,Swap_EUR,2020-02-05,4.000000,329097,415414,0,0,1821082,386358,448699,317072.26,342064.82
eonia_up,Swap_EUR,2020-05-05,4.245902,389331,384607,0,0,2064659,461611,461611,325443.21,348988.33
eonia_up,Swap_EUR,2020-08-05,4.497268,429297,420230,0,0,2223536,514163,514163,335991.37,358220.47
eonia_up,Swap_EUR,2020-11-05,4.748634,385226,449975,0,0,2360395,466064,514163,342876.70,366475.22
eonia_up,Swap_EUR,2021-02-05,5.000262,401927,468141,0,0,2540021,491207,514163,350341.13,373907.33
eonia_up,Swap_EUR,2021-05-05,5.244098,451188,416637,0,0,2654419,556826,556826,359942.07,382412.51
eonia_up,Swap_EUR,2021-08-05,5.496152,417463,399260,0,0,2639188,520434,556826,367302.28,390411.14
eonia_up,Swap_EUR,2021-11-05,5.748207,385462,434379,0,0,2529224,485419,556826,372481.59,397708.29
eonia_up,Swap_EUR,2022-02-07,6.005741,404928,451020,0,0,2646438,515223,556826,378602.52,404531.46
eonia_up,Swap_EUR,2022-05-05,6.244098,444733,406597,0,0,2289180,571301,571301,385958.42,410897.57
eonia_up,Swap_EUR,2022-08-05,6.496152,451106,413357,0,0,2089552,585370,585370,393695.72,417667.22
eonia_up,Swap_EUR,2022-11-07,6.753687,411011,446121,0,0,1975004,538875,585370,399231.77,424062.13
eonia_up,Swap_EUR,2023-02-06,7.003002,427239,459216,0,0,2115012,565776,585370,405160.93,429804.89
eonia_up,Swap_EUR,2023-05-05,7.244098,448402,399757,0,0,2203058,599567,599567,411631.08,435454.85
eonia_up,Swap_EUR,2023-08-07,7.501632,453687,415877,0,0,2097595,612927,612927,418541.65,441547.54
eonia_up,Swap_EUR,2023-11-06,7.750947,402996,440588,0,0,1757037,549911,612927,422767.24,447060.08
eonia_up,Swap_EUR,2024-02-05,8.000000,418570,455313,0,0,1755436,576898,612927,427565.57,452223.78
eonia_up,Swap_EUR,2024-05-06,8.248634,410090,387865,0,0,1763050,570884,612927,431885.55,457067.76
eonia_up,Swap_EUR,2024-08-05,8.497268,396443,379933,0,0,1616113,557429,612927,435559.00,461628.27
eonia_up,Swap_EUR,2024-11-05,8.748634,335538,390614,0,0,1398054,476582,612927,436737.67,465975.38
eonia_up,Swap_EUR,2025-02-05,9.000262,344261,394607,0,0,1709616,493935,612927,438336.78,470083.83
eonia_up,Swap_EUR,2025-05-05,9.244098,364099,341226,0,0,1604898,527528,612927,440689.42,473851.66
eonia_up,Swap_EUR,2025-08-05,9.496152,392254,356398,0,0,1414726,574089,612927,444230.23,477543.11
eonia_up,Swap_EUR,2025-11-05,9.748207,328032,360314,0,0,1328205,484971,612927,445283.64,481043.66
eonia_up,Swap_EUR,2026-02-05,10.000262,318985,359476,0,0,1258121,476384,612927,446067.52,484367.75
eonia_up,Swap_EUR,2026-05-05,10.244098,311349,297005,0,0,1237237,469546,612927,446626.37,487427.78
eonia_up,Swap_EUR,2026-08-05,10.496152,312728,302546,0,0,1407020,476414,612927,447341.69,490441.52
eonia_up,Swap_EUR,2026-11-05,10.748207,271198,322430,0,0,1214751,417341,612927,446638.14,493313.91
eonia_up,Swap_EUR,2027-02-05,11.000262,279497,330290,0,0,1459137,434478,612927,446359.51,496054.66
eonia_up,Swap_EUR,2027-05-05,11.244098,309856,285583,0,0,1616003,486401,612927,447227.84,498589.11
eonia_up,Swap_EUR,2027-08-05,11.496152,318644,287813,0,0,1348601,505274,612927,448500.52,501095.98
eonia_up,Swap_EUR,2027-11-05,11.748207,254525,289702,0,0,1276010,407699,612927,447625.12,503495.28
eonia_up,Swap_EUR,2028-02-07,12.005464,269044,297447,0,0,1320002,435425,612927,447363.69,505840.22
eonia_up,Swap_EUR,2028-05-05,12.245902,268374,244285,0,0,1456235,438558,612927,447190.80,507942.76
eonia_up,Swap_EUR,2028-08-07,12.502732,251705,233931,0,0,1361271,415585,612927,446541.56,510099.34
eonia_up,Swap_EUR,2028-11-06,12.751366,198525,248314,0,0,1000082,331073,612927,444290.09,512104.33
eonia_up,Swap_EUR,2029-02-05,13.000262,200524,247498,0,0,901698,337763,612927,442250.58,514034.63
eonia_up,Swap_EUR,2029-05-07,13.249577,217033,205471,0,0,912031,369242,612927,440876.80,515895.46
eonia_up,Swap_EUR,2029-08-06,13.498892,225627,212412,0,0,889507,387718,612927,439895.00,517687.56
eonia_up,Swap_EUR,2029-11-05,13.748207,181706,234297,0,0,720950,315379,612927,437636.98,519414.67
eonia_up,Swap_EUR,2030-02-05,14.000262,178989,235467,0,0,730773,313817,612927,435407.78,521098.22
eonia_up,Swap_EUR,2030-05-06,14.246837,188433,183198,0,0,729635,333656,612927,433646.72,522687.53
eonia_up,Swap_EUR,2030-08-05,14.496152,203358,196347,0,0,799132,363700,612927,432443.73,524239.53
eonia_up,Swap_EUR,2030-11-05,14.748207,162303,208897,0,0,680633,293221,612927,430064.33,525755.24
eonia_up,Swap_EUR,2031-02-05,15.000262,176988,219158,0,0,732125,322997,612927,428265.24,527220.02
eonia_up,Swap_EUR,2031-05-05,15.244098,195474,174849,0,0,763404,360237,612927,427177.10,528590.93
eonia_up,Swap_EUR,2031-08-05,15.496152,199638,182287,0,0,783797,371646,612927,426273.85,529962.71
eonia_up,Swap_EUR,2031-11-05,15.748207,150296,191024,0,0,623066,282632,612927,423974.82,531290.57
eonia_up,Swap_EUR,2032-02-05,16.000000,146766,188395,0,0,597897,278795,612927,421690.12,532575.29
