#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility,EffectiveFloorVolatility,EffectiveCapVolatility
CAP_EUR,CapFloor,1,0,2016-08-09,Interest,0.0000,EUR,0.0000000000,0.5055555556,2016-02-09,2016-08-09,0.0000,2016-02-05,0.0002460000,-1000000.0000,1.0013181466,0.0000000000,1.0000000000,0.0000000000,EUR,#N/A,0.0400000000,#N/A,#N/A,#N/A,#N/A
CAP_EUR,CapFloor,2,0,2017-02-09,InterestProjected,-0.0007,EUR,0.0000000014,0.5111111111,2016-08-09,2017-02-09,0.0000,2016-08-05,-0.0006924017,-1000000.0000,1.0032090583,-0.0007135687,1.0000000000,-0.0007135687,EUR,#N/A,0.0400000000,#N/A,0.0120374100,#N/A,#N/A
CAP_EUR,CapFloor,3,0,2017-08-09,InterestProjected,-0.4130,EUR,0.0000008214,0.5027777778,2017-02-09,2017-08-09,0.0000,2017-02-07,-0.0006924037,-1000000.0000,1.0050871675,-0.4151063083,1.0000000000,-0.4151063083,EUR,#N/A,0.0400000000,#N/A,0.0117281631,#N/A,#N/A
CAP_EUR,CapFloor,4,0,2018-02-09,InterestProjected,-3.4678,EUR,0.0000067849,0.5111111111,2017-08-09,2018-02-09,0.0000,2017-08-07,-0.0006924017,-1000000.0000,1.0070846601,-3.4924068179,1.0000000000,-3.4924068179,EUR,#N/A,0.0400000000,#N/A,0.0113246480,#N/A,#N/A
CAP_EUR,CapFloor,5,0,2018-08-09,InterestProjected,-11.9983,EUR,0.0000238641,0.5027777778,2018-02-09,2018-08-09,0.0000,2018-02-07,0.0004519379,-1000000.0000,1.0082904403,-12.0978119522,1.0000000000,-12.0978119522,EUR,#N/A,0.0400000000,#N/A,0.0108145252,#N/A,#N/A
CAP_EUR,CapFloor,6,0,2019-02-11,InterestProjected,-22.6134,EUR,0.0000437678,0.5166666667,2018-08-09,2019-02-11,0.0000,2018-08-07,0.0004519394,-1000000.0000,1.0095146791,-22.8285298479,1.0000000000,-22.8285298479,EUR,#N/A,0.0400000000,#N/A,0.0103830930,#N/A,#N/A
CAP_EUR,CapFloor,7,0,2019-08-09,InterestProjected,-64.6550,EUR,0.0001300323,0.4972222222,2019-02-11,2019-08-09,0.0000,2019-02-07,0.0029499562,-1000000.0000,1.0098382207,-65.2910452471,1.0000000000,-65.2910452471,EUR,#N/A,0.0400000000,#N/A,0.0103720513,#N/A,#N/A
CAP_EUR,CapFloor,8,0,2020-02-10,InterestProjected,-106.3854,EUR,0.0002070202,0.5138888889,2019-08-09,2020-02-10,0.0000,2019-08-07,0.0029500287,-1000000.0000,1.0101677464,-107.4670744114,1.0000000000,-107.4670744114,EUR,#N/A,0.0400000000,#N/A,0.0103466854,#N/A,#N/A
CAP_EUR,CapFloor,9,0,2020-08-10,InterestProjected,-174.7887,EUR,0.0003457358,0.5055555556,2020-02-10,2020-08-10,0.0000,2020-02-06,0.0050119623,-1000000.0000,1.0095566025,-176.4590389041,1.0000000000,-176.4590389041,EUR,#N/A,0.0400000000,#N/A,0.0101168206,#N/A,#N/A
CAP_EUR,CapFloor,10,0,2021-02-09,InterestProjected,-201.5510,EUR,0.0003964939,0.5083333333,2020-08-10,2021-02-09,0.0000,2020-08-06,0.0050119971,-1000000.0000,1.0089372825,-203.3523592982,1.0000000000,-203.3523592982,EUR,#N/A,0.0400000000,#N/A,0.0097969149,#N/A,#N/A
CAP_EUR,CapFloor,11,0,2021-08-09,InterestProjected,-373.9135,EUR,0.0007436954,0.5027777778,2021-02-09,2021-08-09,0.0000,2021-02-05,0.0090077747,-1000000.0000,1.0065298161,-376.3550914430,1.0000000000,-376.3550914430,EUR,#N/A,0.0400000000,#N/A,0.0096872825,#N/A,#N/A
CAP_EUR,CapFloor,12,0,2022-02-09,InterestProjected,-415.1624,EUR,0.0008122742,0.5111111111,2021-08-09,2022-02-09,0.0000,2021-08-05,0.0090081123,-1000000.0000,1.0040782296,-416.8555070528,1.0000000000,-416.8555070528,EUR,#N/A,0.0400000000,#N/A,0.0094396637,#N/A,#N/A
